订单号,商品ID,商品名,单价,数量,总价,下单时间
700014201912160700,700014,消毒液,28,28,784,2019-12-16 04:07:00
700014201912161346,700014,消毒液,28,12,336,2019-12-16 04:13:46
700015201912162501,700015,驱蚊贴,25,28,700,2019-12-16 05:25:01
700015201912162917,700015,驱蚊贴,25,24,600,2019-12-16 05:29:17
700011201912165200,700011,袜子,5,5,25,2019-12-16 05:52:00
700014201912165700,700014,消毒液,28,28,784,2019-12-16 05:57:00
700012201912160746,700012,隔汗巾,8,20,160,2019-12-16 06:07:46
700013201912163451,700013,酒精棉片,15,48,720,2019-12-16 06:34:51
700014201912164439,700014,消毒液,28,25,700,2019-12-16 06:44:39
700015201912161814,700015,驱蚊贴,25,6,150,2019-12-16 07:18:14
700014201912162212,700014,消毒液,28,13,364,2019-12-16 07:22:12
700012201912161536,700012,隔汗巾,8,18,144,2019-12-16 08:15:36
700014201912162125,700014,消毒液,28,11,308,2019-12-16 08:21:25
700011201912162142,700011,袜子,5,8,40,2019-12-16 08:21:42
700014201912163050,700014,消毒液,28,19,532,2019-12-16 08:30:50
700015201912164340,700015,驱蚊贴,25,11,275,2019-12-16 08:43:40
700014201912164451,700014,消毒液,28,27,756,2019-12-16 08:44:51
700014201912164827,700014,消毒液,28,20,560,2019-12-16 08:48:27
700010201912160136,700010,儿童口罩,20,25,500,2019-12-16 09:01:36
700010201912161215,700010,儿童口罩,20,35,700,2019-12-16 09:12:15
700010201912163615,700010,儿童口罩,20,15,300,2019-12-16 09:36:15
700010201912164126,700010,儿童口罩,20,36,720,2019-12-16 09:41:26
700013201912164238,700013,酒精棉片,15,22,330,2019-12-16 09:42:38
700014201912160006,700014,消毒液,28,17,476,2019-12-16 10:00:06
700013201912161806,700013,酒精棉片,15,16,240,2019-12-16 10:18:06
700010201912161953,700010,儿童口罩,20,35,700,2019-12-16 10:19:53
700014201912162750,700014,消毒液,28,8,224,2019-12-16 10:27:50
700010201912160200,700010,儿童口罩,20,25,500,2019-12-16 11:02:00
700010201912160945,700010,儿童口罩,20,25,500,2019-12-16 11:09:45
700015201912161331,700015,驱蚊贴,25,14,350,2019-12-16 11:13:31
700010201912164141,700010,儿童口罩,20,12,240,2019-12-16 11:41:41
700010201912160545,700010,儿童口罩,20,15,300,2019-12-16 12:05:45
700010201912160712,700010,儿童口罩,20,46,920,2019-12-16 12:07:12
700010201912163443,700010,儿童口罩,20,25,500,2019-12-16 12:34:43
700010201912164106,700010,儿童口罩,20,30,600,2019-12-16 12:41:06
700010201912164113,700010,儿童口罩,20,15,300,2019-12-16 12:41:13
700013201912160351,700013,酒精棉片,15,28,420,2019-12-16 13:03:51
700010201912160859,700010,儿童口罩,20,17,340,2019-12-16 13:08:59
700014201912161325,700014,消毒液,28,24,672,2019-12-16 13:13:25
700010201912161818,700010,儿童口罩,20,15,300,2019-12-16 13:18:18
700013201912163315,700013,酒精棉片,15,20,300,2019-12-16 13:33:15
700010201912161017,700010,儿童口罩,20,15,300,2019-12-16 14:10:17
700010201912161148,700010,儿童口罩,20,20,400,2019-12-16 14:11:48
700011201912163158,700011,袜子,5,11,55,2019-12-16 14:31:58
700010201912163318,700010,儿童口罩,20,23,460,2019-12-16 14:33:18
700010201912163537,700010,儿童口罩,20,16,320,2019-12-16 14:35:37
700011201912163621,700011,袜子,5,14,70,2019-12-16 14:36:21
700012201912164101,700012,隔汗巾,8,17,136,2019-12-16 14:41:01
700011201912165555,700011,袜子,5,12,60,2019-12-16 14:55:55
700010201912162052,700010,儿童口罩,20,25,500,2019-12-16 15:20:52
700014201912162725,700014,消毒液,28,9,252,2019-12-16 15:27:25
700010201912163357,700010,儿童口罩,20,20,400,2019-12-16 15:33:57
700010201912163450,700010,儿童口罩,20,18,360,2019-12-16 15:34:50
700014201912164855,700014,消毒液,28,11,308,2019-12-16 15:48:55
700010201912161244,700010,儿童口罩,20,23,460,2019-12-16 16:12:44
700010201912164242,700010,儿童口罩,20,20,400,2019-12-16 16:42:42
700015201912160812,700015,驱蚊贴,25,27,675,2019-12-16 17:08:12
700010201912161028,700010,儿童口罩,20,15,300,2019-12-16 17:10:28
700012201912162233,700012,隔汗巾,8,21,168,2019-12-16 17:22:33
700010201912163540,700010,儿童口罩,20,17,340,2019-12-16 17:35:40
700010201912161401,700010,儿童口罩,20,45,900,2019-12-16 18:14:01
700014201912162046,700014,消毒液,28,23,644,2019-12-16 18:20:46
700014201912165755,700014,消毒液,28,30,840,2019-12-16 18:57:55
700010201912160932,700010,儿童口罩,20,15,300,2019-12-16 19:09:32
700010201912161026,700010,儿童口罩,20,10,200,2019-12-16 19:10:26
700010201912161909,700010,儿童口罩,20,15,300,2019-12-16 19:19:09
700010201912161938,700010,儿童口罩,20,25,500,2019-12-16 19:19:38
700012201912162305,700012,隔汗巾,8,19,152,2019-12-16 19:23:05
700010201912163404,700010,儿童口罩,20,15,300,2019-12-16 19:34:04
700010201912163530,700010,儿童口罩,20,13,260,2019-12-16 19:35:30
700012201912164404,700012,隔汗巾,8,14,112,2019-12-16 19:44:04
700014201912164817,700014,消毒液,28,16,448,2019-12-16 19:48:17
700014201912165926,700014,消毒液,28,17,476,2019-12-16 19:59:26
700014201912160133,700014,消毒液,28,21,588,2019-12-16 20:01:33
700010201912160307,700010,儿童口罩,20,25,500,2019-12-16 20:03:07
700010201912160450,700010,儿童口罩,20,15,300,2019-12-16 20:04:50
700010201912161208,700010,儿童口罩,20,20,400,2019-12-16 20:12:08
700010201912161438,700010,儿童口罩,20,13,260,2019-12-16 20:14:38
700010201912164237,700010,儿童口罩,20,10,200,2019-12-16 20:42:37
700014201912164405,700014,消毒液,28,15,420,2019-12-16 20:44:05
700010201912160437,700010,儿童口罩,20,18,360,2019-12-16 21:04:37
700012201912160537,700012,隔汗巾,8,13,104,2019-12-16 21:05:37
700012201912163353,700012,隔汗巾,8,20,160,2019-12-16 21:33:53
700015201912160434,700015,驱蚊贴,25,13,325,2019-12-16 22:04:34
700010201912160742,700010,儿童口罩,20,25,500,2019-12-16 22:07:42
700010201912161123,700010,儿童口罩,20,15,300,2019-12-16 22:11:23
700010201912161135,700010,儿童口罩,20,34,680,2019-12-16 22:11:35
700010201912161308,700010,儿童口罩,20,25,500,2019-12-16 22:13:08
700012201912164409,700012,隔汗巾,8,25,200,2019-12-16 22:44:09
700010201912161313,700010,儿童口罩,20,15,300,2019-12-16 23:13:13
700010201912161355,700010,儿童口罩,20,34,680,2019-12-16 23:13:55
700010201912161435,700010,儿童口罩,20,18,360,2019-12-16 23:14:35
700014201912163036,700014,消毒液,28,9,252,2019-12-16 23:30:36
700010201912163339,700010,儿童口罩,20,34,680,2019-12-16 23:33:39
700010201912163955,700010,儿童口罩,20,18,360,2019-12-16 23:39:55
700010201912164136,700010,儿童口罩,20,16,320,2019-12-16 23:41:36
700014201912164801,700014,消毒液,28,12,336,2019-12-16 23:48:01
700013201912165130,700013,酒精棉片,15,16,240,2019-12-16 23:51:30
700015201912165608,700015,驱蚊贴,25,27,675,2019-12-16 23:56:08
700014201912170503,700014,消毒液,28,14,392,2019-12-17 00:05:03
700015201912170505,700015,驱蚊贴,25,13,325,2019-12-17 01:05:05
700012201912170741,700012,隔汗巾,8,10,80,2019-12-17 02:07:41
700015201912171132,700015,驱蚊贴,25,30,750,2019-12-17 02:11:32
700014201912171158,700014,消毒液,28,21,588,2019-12-17 02:11:58
700014201912172056,700014,消毒液,28,14,392,2019-12-17 02:20:56
700012201912173224,700012,隔汗巾,8,13,104,2019-12-17 02:32:24
700012201912173440,700012,隔汗巾,8,17,136,2019-12-17 02:34:40
700013201912175653,700013,酒精棉片,15,48,720,2019-12-17 04:56:53
700014201912170147,700014,消毒液,28,29,812,2019-12-17 05:01:47
700011201912175343,700011,袜子,5,11,55,2019-12-17 05:53:43
700015201912171245,700015,驱蚊贴,25,7,175,2019-12-17 06:12:45
700012201912172028,700012,隔汗巾,8,24,192,2019-12-17 06:20:28
700010201912170809,700010,儿童口罩,20,45,900,2019-12-17 07:08:09
700010201912170849,700010,儿童口罩,20,18,360,2019-12-17 07:08:49
700010201912170924,700010,儿童口罩,20,29,580,2019-12-17 07:09:24
700012201912171151,700012,隔汗巾,8,10,80,2019-12-17 07:11:51
700014201912172054,700014,消毒液,28,12,336,2019-12-17 07:20:54
700014201912174619,700014,消毒液,28,30,840,2019-12-17 07:46:19
700010201912170654,700010,儿童口罩,20,35,700,2019-12-17 08:06:54
700010201912171925,700010,儿童口罩,20,20,400,2019-12-17 08:19:25
700011201912175354,700011,袜子,5,16,80,2019-12-17 08:53:54
700010201912170752,700010,儿童口罩,20,12,240,2019-12-17 09:07:52
700010201912171116,700010,儿童口罩,20,26,520,2019-12-17 09:11:16
700011201912173252,700011,袜子,5,7,35,2019-12-17 09:32:52
700010201912171630,700010,儿童口罩,20,18,360,2019-12-17 10:16:30
700010201912172229,700010,儿童口罩,20,20,400,2019-12-17 10:22:29
700012201912172830,700012,隔汗巾,8,11,88,2019-12-17 10:28:30
700014201912170055,700014,消毒液,28,27,756,2019-12-17 11:00:55
700015201912172350,700015,驱蚊贴,25,7,175,2019-12-17 11:23:50
700010201912170724,700010,儿童口罩,20,15,300,2019-12-17 12:07:24
700010201912172052,700010,儿童口罩,20,15,300,2019-12-17 12:20:52
700015201912175103,700015,驱蚊贴,25,10,250,2019-12-17 12:51:03
700014201912175736,700014,消毒液,28,9,252,2019-12-17 12:57:36
700014201912173448,700014,消毒液,28,11,308,2019-12-17 13:34:48
700014201912171434,700014,消毒液,28,30,840,2019-12-17 14:14:34
700010201912171822,700010,儿童口罩,20,36,720,2019-12-17 14:18:22
700010201912171829,700010,儿童口罩,20,18,360,2019-12-17 14:18:29
700015201912174406,700015,驱蚊贴,25,17,425,2019-12-17 14:44:06
700014201912170014,700014,消毒液,28,17,476,2019-12-17 16:00:14
700015201912172026,700015,驱蚊贴,25,11,275,2019-12-17 16:20:26
700014201912173618,700014,消毒液,28,27,756,2019-12-17 16:36:18
700014201912173441,700014,消毒液,28,20,560,2019-12-17 17:34:41
700012201912175614,700012,隔汗巾,8,21,168,2019-12-17 17:56:14
700014201912170239,700014,消毒液,28,7,196,2019-12-17 18:02:39
700010201912170847,700010,儿童口罩,20,19,380,2019-12-17 18:08:47
700015201912174619,700015,驱蚊贴,25,29,725,2019-12-17 19:46:19
700010201912170903,700010,儿童口罩,20,30,600,2019-12-17 21:09:03
700010201912171330,700010,儿童口罩,20,18,360,2019-12-17 21:13:30
700014201912173402,700014,消毒液,28,10,280,2019-12-17 21:34:02
700012201912173949,700012,隔汗巾,8,13,104,2019-12-17 21:39:49
700012201912175858,700012,隔汗巾,8,16,128,2019-12-17 21:58:58
700010201912170718,700010,儿童口罩,20,5,100,2019-12-17 22:07:18
700010201912171930,700010,儿童口罩,20,20,400,2019-12-17 22:19:30
700015201912172758,700015,驱蚊贴,25,29,725,2019-12-17 22:27:58
700014201912174210,700014,消毒液,28,13,364,2019-12-17 22:42:10
700015201912170128,700015,驱蚊贴,25,14,350,2019-12-17 23:01:28
700010201912171711,700010,儿童口罩,20,15,300,2019-12-17 23:17:11
700010201912172151,700010,儿童口罩,20,15,300,2019-12-17 23:21:51
700010201912172341,700010,儿童口罩,20,12,240,2019-12-17 23:23:41
700014201912175337,700014,消毒液,28,29,812,2019-12-17 23:53:37
700011201912185309,700011,袜子,5,4,20,2019-12-18 00:53:09
700012201912180407,700012,隔汗巾,8,10,80,2019-12-18 02:04:07
700011201912182920,700011,袜子,5,16,80,2019-12-18 03:29:20
700015201912183634,700015,驱蚊贴,25,5,125,2019-12-18 03:36:34
700015201912185554,700015,驱蚊贴,25,9,225,2019-12-18 03:55:54
700014201912185006,700014,消毒液,28,26,728,2019-12-18 04:50:06
700011201912184526,700011,袜子,5,15,75,2019-12-18 05:45:26
700011201912182517,700011,袜子,5,6,30,2019-12-18 06:25:17
700011201912180121,700011,袜子,5,2,10,2019-12-18 07:01:21
700010201912181354,700010,儿童口罩,20,35,700,2019-12-18 07:13:54
700012201912182428,700012,隔汗巾,8,17,136,2019-12-18 07:24:28
700010201912183926,700010,儿童口罩,20,46,920,2019-12-18 07:39:26
700014201912181219,700014,消毒液,28,27,756,2019-12-18 08:12:19
700013201912181907,700013,酒精棉片,15,25,375,2019-12-18 08:19:07
700010201912182218,700010,儿童口罩,20,15,300,2019-12-18 08:22:18
700014201912182520,700014,消毒液,28,26,728,2019-12-18 08:25:20
700013201912182808,700013,酒精棉片,15,39,585,2019-12-18 08:28:08
700014201912183503,700014,消毒液,28,12,336,2019-12-18 08:35:03
700010201912184051,700010,儿童口罩,20,15,300,2019-12-18 08:40:51
700010201912184141,700010,儿童口罩,20,46,920,2019-12-18 08:41:41
700014201912180411,700014,消毒液,28,21,588,2019-12-18 09:04:11
700011201912180541,700011,袜子,5,10,50,2019-12-18 09:05:41
700010201912180856,700010,儿童口罩,20,5,100,2019-12-18 09:08:56
700012201912181432,700012,隔汗巾,8,29,232,2019-12-18 09:14:32
700013201912182625,700013,酒精棉片,15,38,570,2019-12-18 09:26:25
700010201912183921,700010,儿童口罩,20,38,760,2019-12-18 09:39:21
700015201912184735,700015,驱蚊贴,25,22,550,2019-12-18 09:47:35
700014201912185615,700014,消毒液,28,17,476,2019-12-18 09:56:15
700015201912185959,700015,驱蚊贴,25,12,300,2019-12-18 09:59:59
700010201912180834,700010,儿童口罩,20,18,360,2019-12-18 10:08:34
700010201912181218,700010,儿童口罩,20,15,300,2019-12-18 10:12:18
700010201912181753,700010,儿童口罩,20,10,200,2019-12-18 10:17:53
700011201912182243,700011,袜子,5,3,15,2019-12-18 10:22:43
700010201912183956,700010,儿童口罩,20,17,340,2019-12-18 10:39:56
700014201912182516,700014,消毒液,28,11,308,2019-12-18 11:25:16
700010201912183825,700010,儿童口罩,20,20,400,2019-12-18 11:38:25
700010201912181438,700010,儿童口罩,20,5,100,2019-12-18 12:14:38
700010201912182015,700010,儿童口罩,20,10,200,2019-12-18 12:20:15
700010201912182322,700010,儿童口罩,20,10,200,2019-12-18 12:23:22
700014201912184510,700014,消毒液,28,17,476,2019-12-18 12:45:10
700014201912185944,700014,消毒液,28,5,140,2019-12-18 12:59:44
700010201912181557,700010,儿童口罩,20,25,500,2019-12-18 13:15:57
700010201912181723,700010,儿童口罩,20,12,240,2019-12-18 13:17:23
700015201912184645,700015,驱蚊贴,25,7,175,2019-12-18 13:46:45
700011201912184725,700011,袜子,5,7,35,2019-12-18 13:47:25
700010201912180951,700010,儿童口罩,20,20,400,2019-12-18 14:09:51
700010201912181457,700010,儿童口罩,20,19,380,2019-12-18 14:14:57
700012201912181700,700012,隔汗巾,8,19,152,2019-12-18 14:17:00
700015201912183849,700015,驱蚊贴,25,23,575,2019-12-18 14:38:49
700015201912180518,700015,驱蚊贴,25,13,325,2019-12-18 15:05:18
700010201912180754,700010,儿童口罩,20,18,360,2019-12-18 15:07:54
700010201912181012,700010,儿童口罩,20,15,300,2019-12-18 15:10:12
700010201912181525,700010,儿童口罩,20,15,300,2019-12-18 15:15:25
700010201912181547,700010,儿童口罩,20,15,300,2019-12-18 15:15:47
700012201912184609,700012,隔汗巾,8,13,104,2019-12-18 15:46:09
700012201912181101,700012,隔汗巾,8,16,128,2019-12-18 16:11:01
700010201912181127,700010,儿童口罩,20,5,100,2019-12-18 16:11:27
700014201912185925,700014,消毒液,28,14,392,2019-12-18 16:59:25
700012201912181948,700012,隔汗巾,8,14,112,2019-12-18 17:19:48
700012201912183433,700012,隔汗巾,8,19,152,2019-12-18 17:34:33
700011201912183737,700011,袜子,5,16,80,2019-12-18 17:37:37
700010201912181156,700010,儿童口罩,20,45,900,2019-12-18 18:11:56
700010201912183802,700010,儿童口罩,20,19,380,2019-12-18 18:38:02
700010201912184056,700010,儿童口罩,20,30,600,2019-12-18 18:40:56
700012201912180811,700012,隔汗巾,8,10,80,2019-12-18 19:08:11
700014201912181306,700014,消毒液,28,29,812,2019-12-18 19:13:06
700012201912180942,700012,隔汗巾,8,23,184,2019-12-18 20:09:42
700014201912184025,700014,消毒液,28,23,644,2019-12-18 21:40:25
700010201912184047,700010,儿童口罩,20,12,240,2019-12-18 21:40:47
700010201912181630,700010,儿童口罩,20,10,200,2019-12-18 22:16:30
700013201912181651,700013,酒精棉片,15,25,375,2019-12-18 22:16:51
700010201912183839,700010,儿童口罩,20,35,700,2019-12-18 22:38:39
700011201912182156,700011,袜子,5,1,5,2019-12-18 23:21:56
700014201912184909,700014,消毒液,28,18,504,2019-12-18 23:49:09
700012201912190055,700012,隔汗巾,8,13,104,2019-12-19 00:00:55
700013201912195957,700013,酒精棉片,15,31,465,2019-12-19 00:59:57
700014201912190752,700014,消毒液,28,18,504,2019-12-19 01:07:52
700012201912191416,700012,隔汗巾,8,30,240,2019-12-19 01:14:16
700012201912193536,700012,隔汗巾,8,25,200,2019-12-19 01:35:36
700014201912194538,700014,消毒液,28,23,644,2019-12-19 03:45:38
700012201912195909,700012,隔汗巾,8,15,120,2019-12-19 03:59:09
700012201912190633,700012,隔汗巾,8,15,120,2019-12-19 04:06:33
700011201912191805,700011,袜子,5,1,5,2019-12-19 04:18:05
700015201912194216,700015,驱蚊贴,25,21,525,2019-12-19 04:42:16
700013201912193536,700013,酒精棉片,15,10,150,2019-12-19 05:35:36
700015201912195321,700015,驱蚊贴,25,21,525,2019-12-19 05:53:21
700014201912195609,700014,消毒液,28,23,644,2019-12-19 05:56:09
700015201912194831,700015,驱蚊贴,25,7,175,2019-12-19 06:48:31
700013201912194958,700013,酒精棉片,15,17,255,2019-12-19 06:49:58
700011201912192141,700011,袜子,5,19,95,2019-12-19 07:21:41
700010201912193225,700010,儿童口罩,20,46,920,2019-12-19 07:32:25
700010201912193930,700010,儿童口罩,20,50,1000,2019-12-19 07:39:30
700014201912194954,700014,消毒液,28,25,700,2019-12-19 07:49:54
700013201912191408,700013,酒精棉片,15,24,360,2019-12-19 08:14:08
700010201912192815,700010,儿童口罩,20,23,460,2019-12-19 08:28:15
700010201912192939,700010,儿童口罩,20,50,1000,2019-12-19 08:29:39
700010201912193012,700010,儿童口罩,20,32,640,2019-12-19 08:30:12
700011201912193930,700011,袜子,5,1,5,2019-12-19 08:39:30
700013201912195445,700013,酒精棉片,15,33,495,2019-12-19 08:54:45
700014201912190928,700014,消毒液,28,15,420,2019-12-19 09:09:28
700010201912193711,700010,儿童口罩,20,35,700,2019-12-19 09:37:11
700010201912194208,700010,儿童口罩,20,30,600,2019-12-19 09:42:08
700015201912195334,700015,驱蚊贴,25,5,125,2019-12-19 09:53:34
700015201912190654,700015,驱蚊贴,25,18,450,2019-12-19 10:06:54
700012201912191235,700012,隔汗巾,8,25,200,2019-12-19 10:12:35
700012201912191236,700012,隔汗巾,8,17,136,2019-12-19 10:12:36
700012201912191253,700012,隔汗巾,8,22,176,2019-12-19 10:12:53
700010201912193007,700010,儿童口罩,20,15,300,2019-12-19 10:30:07
700015201912194337,700015,驱蚊贴,25,11,275,2019-12-19 10:43:37
700010201912193324,700010,儿童口罩,20,42,840,2019-12-19 11:33:24
700011201912193622,700011,袜子,5,19,95,2019-12-19 11:36:22
700015201912191733,700015,驱蚊贴,25,16,400,2019-12-19 12:17:33
700014201912194131,700014,消毒液,28,23,644,2019-12-19 12:41:31
700015201912194341,700015,驱蚊贴,25,21,525,2019-12-19 12:43:41
700012201912190622,700012,隔汗巾,8,18,144,2019-12-19 13:06:22
700010201912192829,700010,儿童口罩,20,20,400,2019-12-19 13:28:29
700010201912193503,700010,儿童口罩,20,20,400,2019-12-19 13:35:03
700010201912192824,700010,儿童口罩,20,30,600,2019-12-19 14:28:24
700015201912193323,700015,驱蚊贴,25,21,525,2019-12-19 14:33:23
700015201912190017,700015,驱蚊贴,25,11,275,2019-12-19 15:00:17
700010201912193139,700010,儿童口罩,20,30,600,2019-12-19 15:31:39
700015201912190513,700015,驱蚊贴,25,29,725,2019-12-19 16:05:13
700010201912194109,700010,儿童口罩,20,15,300,2019-12-19 16:41:09
700010201912194235,700010,儿童口罩,20,20,400,2019-12-19 16:42:35
700011201912190543,700011,袜子,5,1,5,2019-12-19 17:05:43
700010201912192804,700010,儿童口罩,20,42,840,2019-12-19 17:28:04
700014201912192834,700014,消毒液,28,8,224,2019-12-19 17:28:34
700010201912193750,700010,儿童口罩,20,12,240,2019-12-19 17:37:50
700014201912194008,700014,消毒液,28,14,392,2019-12-19 17:40:08
700014201912191451,700014,消毒液,28,17,476,2019-12-19 18:14:51
700015201912193127,700015,驱蚊贴,25,19,475,2019-12-19 18:31:27
700014201912191156,700014,消毒液,28,14,392,2019-12-19 19:11:56
700010201912193603,700010,儿童口罩,20,20,400,2019-12-19 19:36:03
700010201912194339,700010,儿童口罩,20,15,300,2019-12-19 19:43:39
700015201912195000,700015,驱蚊贴,25,10,250,2019-12-19 19:50:00
700014201912193027,700014,消毒液,28,22,616,2019-12-19 20:30:27
700010201912193825,700010,儿童口罩,20,50,1000,2019-12-19 20:38:25
700010201912193906,700010,儿童口罩,20,16,320,2019-12-19 20:39:06
700010201912194100,700010,儿童口罩,20,20,400,2019-12-19 20:41:00
700014201912191813,700014,消毒液,28,21,588,2019-12-19 21:18:13
700014201912193627,700014,消毒液,28,20,560,2019-12-19 21:36:27
700011201912194148,700011,袜子,5,13,65,2019-12-19 21:41:48
700010201912194303,700010,儿童口罩,20,15,300,2019-12-19 21:43:03
700014201912190329,700014,消毒液,28,16,448,2019-12-19 22:03:29
700012201912193145,700012,隔汗巾,8,20,160,2019-12-19 22:31:45
700015201912193510,700015,驱蚊贴,25,11,275,2019-12-19 22:35:10
700013201912190719,700013,酒精棉片,15,16,240,2019-12-19 23:07:19
700015201912191324,700015,驱蚊贴,25,28,700,2019-12-19 23:13:24
700010201912194058,700010,儿童口罩,20,12,240,2019-12-19 23:40:58
700015201912195213,700015,驱蚊贴,25,17,425,2019-12-19 23:52:13
700014201912205051,700014,消毒液,28,11,308,2019-12-20 00:50:51
700015201912201854,700015,驱蚊贴,25,13,325,2019-12-20 01:18:54
700013201912203305,700013,酒精棉片,15,14,210,2019-12-20 01:33:05
700011201912203824,700011,袜子,5,10,50,2019-12-20 01:38:24
700014201912200454,700014,消毒液,28,8,224,2019-12-20 03:04:54
700012201912201805,700012,隔汗巾,8,13,104,2019-12-20 03:18:05
700013201912202412,700013,酒精棉片,15,31,465,2019-12-20 03:24:12
700014201912202526,700014,消毒液,28,14,392,2019-12-20 04:25:26
700013201912205411,700013,酒精棉片,15,26,390,2019-12-20 05:54:11
700014201912205034,700014,消毒液,28,28,784,2019-12-20 06:50:34
700012201912201318,700012,隔汗巾,8,10,80,2019-12-20 07:13:18
700015201912201640,700015,驱蚊贴,25,18,450,2019-12-20 07:16:40
700011201912205908,700011,袜子,5,5,25,2019-12-20 07:59:08
700012201912200337,700012,隔汗巾,8,21,168,2019-12-20 08:03:37
700010201912201004,700010,儿童口罩,20,10,200,2019-12-20 08:10:04
700010201912201931,700010,儿童口罩,20,22,440,2019-12-20 08:19:31
700010201912204957,700010,儿童口罩,20,25,500,2019-12-20 08:49:57
700010201912202130,700010,儿童口罩,20,17,340,2019-12-20 09:21:30
700014201912203118,700014,消毒液,28,12,336,2019-12-20 09:31:18
700012201912205703,700012,隔汗巾,8,18,144,2019-12-20 09:57:03
700015201912201223,700015,驱蚊贴,25,15,375,2019-12-20 10:12:23
700010201912202343,700010,儿童口罩,20,19,380,2019-12-20 10:23:43
700014201912202452,700014,消毒液,28,25,700,2019-12-20 10:24:52
700010201912202747,700010,儿童口罩,20,15,300,2019-12-20 10:27:47
700011201912204504,700011,袜子,5,2,10,2019-12-20 10:45:04
700011201912201256,700011,袜子,5,1,5,2019-12-20 11:12:56
700010201912202851,700010,儿童口罩,20,34,680,2019-12-20 11:28:51
700012201912202947,700012,隔汗巾,8,14,112,2019-12-20 11:29:47
700010201912204424,700010,儿童口罩,20,30,600,2019-12-20 11:44:24
700014201912204943,700014,消毒液,28,20,560,2019-12-20 11:49:43
700014201912203627,700014,消毒液,28,10,280,2019-12-20 12:36:27
700010201912201221,700010,儿童口罩,20,16,320,2019-12-20 13:12:21
700010201912201257,700010,儿童口罩,20,34,680,2019-12-20 13:12:57
700010201912203051,700010,儿童口罩,20,23,460,2019-12-20 13:30:51
700015201912203715,700015,驱蚊贴,25,11,275,2019-12-20 13:37:15
700014201912200534,700014,消毒液,28,25,700,2019-12-20 14:05:34
700010201912203017,700010,儿童口罩,20,48,960,2019-12-20 14:30:17
700014201912205335,700014,消毒液,28,25,700,2019-12-20 14:53:35
700011201912201000,700011,袜子,5,7,35,2019-12-20 15:10:00
700010201912201658,700010,儿童口罩,20,39,780,2019-12-20 16:16:58
700010201912204845,700010,儿童口罩,20,35,700,2019-12-20 16:48:45
700011201912200605,700011,袜子,5,15,75,2019-12-20 17:06:05
700014201912204220,700014,消毒液,28,18,504,2019-12-20 17:42:20
700010201912204656,700010,儿童口罩,20,50,1000,2019-12-20 17:46:56
700010201912204731,700010,儿童口罩,20,19,380,2019-12-20 17:47:31
700015201912204822,700015,驱蚊贴,25,20,500,2019-12-20 17:48:22
700010201912205156,700010,儿童口罩,20,29,580,2019-12-20 17:51:56
700010201912201820,700010,儿童口罩,20,12,240,2019-12-20 18:18:20
700014201912202229,700014,消毒液,28,21,588,2019-12-20 18:22:29
700010201912202925,700010,儿童口罩,20,5,100,2019-12-20 18:29:25
700010201912204509,700010,儿童口罩,20,18,360,2019-12-20 18:45:09
700010201912204729,700010,儿童口罩,20,10,200,2019-12-20 18:47:29
700011201912205249,700011,袜子,5,1,5,2019-12-20 18:52:49
700015201912200014,700015,驱蚊贴,25,5,125,2019-12-20 19:00:14
700010201912200937,700010,儿童口罩,20,10,200,2019-12-20 19:09:37
700011201912201140,700011,袜子,5,13,65,2019-12-20 19:11:40
700015201912201902,700015,驱蚊贴,25,18,450,2019-12-20 19:19:02
700011201912204922,700011,袜子,5,15,75,2019-12-20 19:49:22
700012201912200555,700012,隔汗巾,8,19,152,2019-12-20 20:05:55
700015201912200858,700015,驱蚊贴,25,23,575,2019-12-20 20:08:58
700010201912201142,700010,儿童口罩,20,16,320,2019-12-20 20:11:42
700010201912202421,700010,儿童口罩,20,19,380,2019-12-20 20:24:21
700012201912202743,700012,隔汗巾,8,16,128,2019-12-20 20:27:43
700010201912202841,700010,儿童口罩,20,22,440,2019-12-20 20:28:41
700012201912200002,700012,隔汗巾,8,20,160,2019-12-20 21:00:02
700010201912200751,700010,儿童口罩,20,23,460,2019-12-20 21:07:51
700010201912201000,700010,儿童口罩,20,15,300,2019-12-20 21:10:00
700014201912202546,700014,消毒液,28,27,756,2019-12-20 21:25:46
700010201912203037,700010,儿童口罩,20,15,300,2019-12-20 21:30:37
700010201912204956,700010,儿童口罩,20,23,460,2019-12-20 21:49:56
700010201912205209,700010,儿童口罩,20,19,380,2019-12-20 21:52:09
700010201912201154,700010,儿童口罩,20,15,300,2019-12-20 22:11:54
700010201912201944,700010,儿童口罩,20,35,700,2019-12-20 22:19:44
700015201912202349,700015,驱蚊贴,25,23,575,2019-12-20 22:23:49
700010201912204645,700010,儿童口罩,20,15,300,2019-12-20 22:46:45
700010201912205005,700010,儿童口罩,20,10,200,2019-12-20 22:50:05
700010201912200758,700010,儿童口罩,20,12,240,2019-12-20 23:07:58
700010201912201139,700010,儿童口罩,20,16,320,2019-12-20 23:11:39
700011201912201849,700011,袜子,5,19,95,2019-12-20 23:18:49
700015201912202251,700015,驱蚊贴,25,9,225,2019-12-20 23:22:51
700010201912204636,700010,儿童口罩,20,12,240,2019-12-20 23:46:36
700013201912210209,700013,酒精棉片,15,29,435,2019-12-21 02:02:09
700014201912210556,700014,消毒液,28,21,588,2019-12-21 02:05:56
