,ListingId,借款金额,借款期限,借款利率,借款成功日期,初始评级,借款类型,是否首标,年龄,性别,手机认证,户口认证,视频认证,学历认证,征信认证,淘宝认证,历史成功借款次数,历史成功借款金额,总待还本金,历史正常还款期数,历史逾期还款期数,我的投资金额,当前到期期数,当前还款期数,已还本金,已还利息,待还本金,待还利息,标当前逾期天数,标当前状态,上次还款日期,上次还款本金,上次还款利息,下次计划还款日期,下次计划还款本金,下次计划还款利息
7865,2038157,10739,12,20.0,2015/3/25,D,其他,否,39,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,12000.0,5280.76,20,0,100,12,12,100.0,11.12,0.0,0.0,0,已还清,2016/2/22,9.16,0.1,,,
7866,22878220,3428,12,22.0,2016/10/23,C,其他,否,29,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,11482.0,4571.42,17,0,50,1,1,3.76,0.91,46.24,5.24,0,正常还款中,2016/11/20,3.76,0.91,2016/12/23,3.83,0.85
7867,12289330,579,6,18.0,2016/5/14,B,APP闪电,否,24,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3750.0,3170.6,2,0,50,6,6,50.0,2.62,0.0,0.0,0,已还清,2016/10/31,8.68,0.09,,,
7868,26145697,4000,12,20.0,2016/11/29,C,其他,否,27,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,7000.0,3500.0,6,0,58,1,1,4.4,0.97,53.6,5.5,0,正常还款中,2016/12/26,4.4,0.97,2017/1/28,4.48,0.89
7869,7964137,7500,12,20.0,2016/1/23,C,普通,否,23,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,10759.0,0.0,15,0,50,8,8,32.18,4.86,17.82,0.7,0,正常还款中,2016/9/19,4.26,0.37,2016/10/23,4.33,0.3
7870,16354952,6500,6,18.0,2016/8/2,B,APP闪电,否,23,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,2029.63,2,0,50,6,3,50.0,1.54,0.0,0.0,0,已还清,2016/10/12,33.83,0.16,,,
7871,14929093,3100,6,16.0,2016/7/2,A,APP闪电,否,29,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,5000.0,5000.0,0,0,50,5,5,41.38,2.25,8.62,0.1,0,正常还款中,2016/12/2,8.49,0.24,2017/1/2,8.62,0.1
7872,13920160,954,6,18.0,2016/6/15,B,APP闪电,否,29,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,10089.0,7090.94,12,0,50,4,4,32.83,2.27,17.17,0.38,0,正常还款中,2016/10/13,8.39,0.39,2016/11/15,8.52,0.26
7873,15251813,3987,12,20.0,2016/7/9,C,其他,否,35,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,9319.0,5012.07,10,0,51,4,4,15.88,3.01,35.12,2.68,0,正常还款中,2016/11/6,4.07,0.65,2016/12/9,4.14,0.59
7874,8988426,4000,12,22.0,2016/2/27,C,其他,否,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,3500.0,2372.36,6,0,50,8,7,27.81,4.88,22.19,1.16,5,逾期中,2016/9/17,4.19,0.48,2016/10/27,4.27,0.4
7875,8890761,8321,12,16.0,2016/2/23,A,普通,否,25,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,6.0,32524.0,11678.5,27,0,50,9,4,50.0,1.85,0.0,0.0,0,已还清,2016/5/25,38.25,0.01,,,
7876,10356525,500,12,12.0,2016/3/31,AA,APP闪电,是,19,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,192,8,7,109.18,10.17,82.82,2.43,1,逾期中,2016/11/1,16.07,0.98,2016/11/30,0.0,0.0
7877,12552451,1000,6,16.0,2016/5/20,A,APP闪电,否,22,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,1000.0,1000.0,0,0,50,5,5,41.38,2.25,8.62,0.1,0,正常还款中,2016/10/11,8.49,0.24,2016/11/20,8.62,0.1
7878,3597680,3000,6,10.5,2015/8/17,AA,普通,是,22,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,6,6,300.0,9.24,0.0,0.0,0,已还清,2016/2/17,51.12,0.42,,,
7879,10356539,1500,12,12.0,2016/3/31,AA,APP闪电,是,35,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,200,7,7,113.72,10.6,86.28,2.52,0,正常还款中,2016/10/28,16.74,1.02,2016/11/30,16.9,0.86
7880,23112986,8200,12,20.0,2016/10/26,C,普通,否,29,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,11353.0,5625.91,12,0,58,0,0,0.0,0.0,58.0,6.47,0,正常还款中,,,,2016/11/26,4.4,0.97
7881,19521137,7867,12,16.0,2016/9/11,A,APP闪电,否,23,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,2640.0,1732.88,6,0,50,0,0,0.0,0.0,50.0,4.43,0,正常还款中,,,,2016/10/11,3.86,0.67
7882,19276689,8000,12,22.0,2016/9/10,D,普通,是,27,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,51,3,3,11.72,2.59,39.28,3.68,0,正常还款中,2016/12/10,3.98,0.79,2017/1/10,4.06,0.72
7883,7541428,4000,12,20.0,2016/1/12,C,普通,否,28,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,6.0,34695.0,3048.43,36,0,50,9,7,27.92,4.49,22.08,1.07,50,逾期中,2016/8/12,4.19,0.44,2016/9/12,4.26,0.37
7884,10608440,3000,10,18.0,2016/4/7,B,其他,否,33,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,5.0,14214.0,7631.03,18,0,50,8,8,39.36,4.0,10.64,0.2,0,正常还款中,2016/12/7,5.18,0.24,2017/1/7,5.26,0.16
7885,10948820,5233,11,16.0,2016/4/14,A,其他,否,27,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,12027.0,6266.85,8,1,50,10,10,45.11,3.99,4.89,0.02,0,正常还款中,2017/1/29,4.78,0.13,2017/3/14,4.89,0.02
7886,12472741,847,6,16.0,2016/5/18,A,APP闪电,否,32,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,7.0,9470.0,7387.42,18,0,50,6,6,50.0,2.35,0.0,0.0,0,已还清,2016/10/17,8.62,0.1,,,
7887,11350793,2204,12,22.0,2016/4/24,D,其他,否,24,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,6500.0,4495.64,4,0,52,6,6,24.55,4.61,27.45,1.71,0,正常还款中,2016/10/24,4.28,0.58,2016/11/24,4.36,0.5
7888,3017905,11500,12,18.0,2015/7/3,C,其他,否,29,男,成功认证,成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,15325.0,6143.06,7,0,12,12,4,12.0,0.5,0.0,0.0,0,已还清,2015/10/4,9.21,0.0,,,
7889,3861912,4000,12,11.5,2015/8/28,AA,普通,是,44,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,12,300.0,18.96,0.0,0.0,0,已还清,2016/8/27,26.39,0.19,,,
7890,17220626,2876,12,22.0,2016/8/8,C,普通,否,22,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,7031.0,4623.86,9,0,55,2,3,12.64,2.8,42.36,3.97,0,正常还款中,2016/10/25,4.29,0.86,2016/12/8,4.37,0.78
7891,14769027,517,12,18.0,2016/6/29,B,APP闪电,否,26,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,6622.0,5582.19,11,0,50,5,4,15.68,2.65,34.32,2.34,2,逾期中,2016/10/29,4.01,0.58,2016/11/29,4.07,0.51
7892,1664696,300000,6,15.0,2015/1/19,B,电商,是,33,男,成功认证,成功认证,成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,206,6,6,206.0,9.1,0.0,0.0,0,已还清,2015/7/30,35.43,0.42,,,
7893,21207931,4000,6,18.0,2016/10/1,B,其他,否,27,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,8.0,25218.0,9099.87,27,0,50,0,1,8.02,0.75,41.98,1.9,0,正常还款中,2016/10/15,8.02,0.75,2016/12/1,8.15,0.63
7894,11573884,7274,12,18.0,2016/4/28,B,APP闪电,否,25,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,1761.0,925.96,11,0,50,7,7,28.04,4.02,21.96,0.94,0,正常还款中,2016/11/30,4.19,0.39,2016/12/28,4.25,0.33
7895,25463188,7000,12,20.0,2016/11/21,C,其他,否,22,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,5000.0,1986.83,15,0,58,1,1,4.4,0.97,53.6,5.5,0,正常还款中,2016/11/25,4.4,0.97,2017/1/21,4.48,0.89
7896,13799526,2507,12,20.0,2016/6/14,C,其他,否,34,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,15311.0,7992.03,18,0,50,5,6,23.76,4.02,26.24,1.55,0,正常还款中,2016/11/29,4.13,0.5,2017/1/14,4.19,0.45
7897,15557402,3261,12,16.0,2016/7/12,A,其他,否,29,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,17306.0,8238.14,18,0,50,7,7,28.19,3.56,21.81,0.87,0,正常还款中,2017/2/5,4.19,0.35,2017/3/12,4.25,0.29
7898,2558397,3000,12,12.0,2015/5/27,AA,普通,是,33,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,127,12,2,127.0,2.24,0.0,0.0,0,已还清,2015/7/22,116.99,0.97,,,
7899,15732291,4956,7,20.0,2016/7/18,C,其他,否,31,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,8442.0,5043.83,9,0,50,5,5,35.11,3.02,14.89,0.36,0,正常还款中,2016/11/14,7.25,0.38,2017/1/18,7.38,0.25
7900,2481853,6000,12,20.0,2015/5/30,D,普通,否,31,男,成功认证,成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,3000.0,0.0,2,2,15,12,12,15.0,1.56,0.0,0.0,0,已还清,2016/6/3,1.44,0.0,,,
7901,12289506,3666,12,20.0,2016/5/15,C,其他,否,28,女,成功认证,未成功认证,成功认证,成功认证,未成功认证,未成功认证,4.0,14413.0,7333.42,5,11,50,5,5,19.61,3.54,30.39,2.02,0,正常还款中,2016/10/20,4.05,0.58,2016/11/15,4.12,0.51
7902,28294396,4596,6,20.0,2016/12/20,C,普通,否,26,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,12436.0,3403.76,16,0,58,2,2,18.69,1.78,39.31,1.64,0,正常还款中,2017/2/19,9.42,0.82,2017/3/20,9.59,0.65
7903,3884207,8750,12,20.0,2015/9/2,C,普通,是,27,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,12,12,50.0,5.56,0.0,0.0,0,已还清,2016/9/2,4.61,0.02,,,
7904,21020961,10472,6,16.0,2016/9/29,A,其他,否,40,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,13353.0,1527.14,16,0,50,5,5,41.38,2.25,8.62,0.1,0,正常还款中,2017/2/28,8.49,0.24,2017/3/29,8.62,0.1
7905,19804898,6440,12,18.0,2016/9/17,B,APP闪电,否,23,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,3000.0,1259.22,13,0,50,5,8,32.33,4.34,17.67,0.66,0,正常还款中,2017/2/28,4.26,0.33,2017/6/17,4.32,0.26
7906,2563497,4000,12,12.0,2015/5/30,AA,普通,是,20,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,500,12,12,500.0,33.04,0.0,0.0,0,已还清,2015/9/5,44.05,0.37,,,
7907,2937567,4843,12,20.0,2015/7/5,D,普通,否,34,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,1739.84,3,0,23,12,2,23.0,0.48,0.0,0.0,0,已还清,2015/8/14,21.26,0.09,,,
7908,21753915,5626,10,18.0,2016/10/10,B,普通,否,28,女,未成功认证,成功认证,未成功认证,未成功认证,成功认证,未成功认证,3.0,12999.0,8374.17,11,0,50,2,2,9.41,1.43,40.59,2.78,0,正常还款中,2016/12/9,4.74,0.68,2017/1/10,4.81,0.61
7909,14084439,1119,6,18.0,2016/6/18,B,APP闪电,否,25,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,6000.0,5080.8,2,0,50,6,6,50.0,2.65,0.0,0.0,0,已还清,2016/12/15,8.65,0.12,,,
7910,22335580,3000,6,16.0,2016/10/17,A,APP闪电,否,26,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,4756.0,3698.44,4,0,50,1,1,8.06,0.66,41.94,1.69,0,正常还款中,2016/11/16,8.06,0.66,2016/12/17,8.16,0.57
7911,3253012,3000,12,11.5,2015/7/20,AA,普通,是,40,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,500,12,8,500.0,25.61,0.0,0.0,0,已还清,2016/2/24,215.34,0.17,,,
7912,17815104,10000,12,22.0,2016/8/16,C,普通,否,26,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,6689.0,3599.37,11,0,55,3,3,12.64,2.8,42.36,3.97,0,正常还款中,2016/11/16,4.29,0.86,2016/12/16,4.37,0.78
7913,8048367,5716,12,20.0,2016/1/28,C,普通,否,33,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,25617.0,11716.34,24,1,50,11,11,45.39,5.54,4.61,0.02,0,正常还款中,2016/12/28,4.48,0.15,2017/1/28,4.61,0.02
7914,3540799,4500,12,11.5,2015/8/7,AA,普通,是,43,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,7,300.0,13.87,0.0,0.0,0,已还清,2016/2/10,154.33,0.06,,,
7915,3533835,26500,18,16.0,2015/8/7,B,其他,是,28,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,150,13,13,54.08,20.32,95.92,7.7,0,正常还款中,2016/9/6,8.04,1.38,2016/10/6,8.15,1.27
7916,2861951,3000,12,12.0,2015/6/19,AA,普通,是,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,12,300.0,19.8,0.0,0.0,0,已还清,2016/6/19,26.42,0.23,,,
7917,7030246,7500,12,22.0,2016/1/7,D,普通,是,36,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,12,12,50.0,6.04,0.0,0.0,0,已还清,2017/1/18,4.63,0.04,,,
7918,3394307,5500,12,11.5,2015/7/28,AA,普通,是,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,12,300.0,18.96,0.0,0.0,0,已还清,2016/7/28,26.4,0.18,,,
7919,9578312,3788,18,11.0,2016/3/12,AA,其他,是,29,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,7,7,110.81,16.24,189.19,10.46,0,正常还款中,2016/10/12,16.27,1.88,2016/11/12,16.42,1.73
7920,12511589,2000,12,16.0,2016/5/19,A,APP闪电,否,28,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,7000.0,4728.19,1,1,50,7,7,28.19,3.56,21.81,0.87,0,正常还款中,2016/12/21,4.19,0.35,2017/1/19,4.25,0.29
7921,7334687,9000,12,20.0,2016/1/7,C,APP闪电,是,29,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,9,9,36.51,5.16,13.49,0.4,0,正常还款中,2016/10/7,4.33,0.3,2016/11/7,4.4,0.23
7922,11696277,2000,11,20.0,2016/5/2,C,其他,否,26,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,9000.0,5642.4,14,0,52,6,7,31.95,4.52,20.05,0.79,0,正常还款中,2016/11/25,4.79,0.42,2017/1/2,4.87,0.34
7923,28379430,4426,12,20.0,2016/12/21,C,普通,否,26,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,9272.0,5573.81,9,0,58,0,0,0.0,0.0,58.0,6.47,0,正常还款中,,,,2017/1/21,4.4,0.97
7924,3652407,981,12,11.5,2015/8/14,AA,其他,否,24,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,2018.2,2,0,9,12,5,9.0,0.27,0.0,0.0,0,已还清,2015/12/11,6.13,0.0,,,
7925,18934020,2089,12,22.0,2016/9/1,C,其他,否,27,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3500.0,1610.34,5,2,55,3,4,17.01,3.57,37.99,3.19,0,正常还款中,2016/12/31,4.37,0.77,2017/2/1,4.45,0.7
7926,13885258,631,6,18.0,2016/6/14,B,APP闪电,否,27,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,3500.0,2968.33,2,0,50,4,4,32.83,2.27,17.17,0.38,0,正常还款中,2016/10/18,8.39,0.39,2016/11/14,8.52,0.25
7927,27971392,11200,9,18.0,2016/12/20,B,普通,是,23,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,55,2,2,11.59,1.56,43.41,2.64,0,正常还款中,2017/2/19,5.84,0.74,2017/3/20,5.93,0.65
7928,16677720,6500,12,22.0,2016/8/1,D,普通,是,25,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,51,4,4,15.78,3.31,35.22,2.96,0,正常还款中,2016/12/1,4.06,0.72,2017/1/1,4.12,0.65
7929,20953307,8000,6,16.0,2016/9/28,A,APP闪电,否,26,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,1000.0,597.82,5,0,50,1,1,8.05,0.67,41.95,1.68,0,正常还款中,2016/10/29,8.05,0.67,2016/11/28,8.17,0.56
7930,2175728,4154,8,12.0,2015/4/13,AA,普通,否,24,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,0.0,5,0,300,8,8,300.0,13.6,0.0,0.0,0,已还清,2015/12/13,38.86,0.34,,,
7931,3318535,4000,7,10.5,2015/7/22,AA,普通,否,26,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,4000.0,0.0,3,0,323,7,7,323.0,11.39,0.0,0.0,0,已还清,2015/9/15,47.4,0.37,,,
7932,19519400,7693,12,22.0,2016/9/8,C,普通,否,37,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,8000.0,806.52,10,1,55,0,0,0.0,0.0,55.0,6.77,0,正常还款中,,,,2016/10/8,4.13,1.01
7933,13542107,1799,6,18.0,2016/6/14,B,APP闪电,否,30,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,5000.0,4200.72,1,0,100,3,3,48.88,3.77,51.12,1.54,0,正常还款中,2016/9/23,16.54,1.01,2016/10/14,16.78,0.77
7934,13089313,2000,12,20.0,2016/5/29,C,其他,否,24,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,4000.0,3392.4,2,0,50,9,9,36.55,5.13,13.45,0.44,0,正常还款中,2016/12/31,4.34,0.29,2017/3/29,4.41,0.22
7935,1796282,5116,12,12.0,2015/2/10,AA,普通,否,26,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,6200.0,2596.96,7,1,500,12,12,500.0,33.04,0.0,0.0,0,已还清,2016/2/10,44.05,0.37,,,
7936,7919910,20000,12,20.0,2016/1/24,C,普通,否,32,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,23000.0,0.0,9,1,50,8,8,50.0,4.66,0.0,0.0,0,已还清,2016/9/10,22.08,0.17,,,
7937,22164249,3988,6,20.0,2016/10/15,C,其他,否,31,女,成功认证,未成功认证,成功认证,成功认证,未成功认证,未成功认证,3.0,11956.0,5511.45,13,1,58,0,0,0.0,0.0,58.0,3.42,0,正常还款中,,,,2016/11/15,9.27,0.96
7938,21793096,5478,12,18.0,2016/10/10,B,其他,否,29,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,14787.0,6521.04,17,0,50,1,2,7.72,1.44,42.28,3.56,0,正常还款中,2016/11/23,3.89,0.69,2017/1/10,3.95,0.64
7939,13673315,2101,12,22.0,2016/6/14,D,其他,否,29,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,12965.0,5898.94,19,0,52,3,3,11.95,2.65,40.05,3.75,0,正常还款中,2016/9/13,4.06,0.81,2016/10/14,4.14,0.72
7940,11921316,5005,6,18.0,2016/5/9,B,APP闪电,否,26,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,4455.0,3194.98,7,0,50,6,6,50.0,2.62,0.0,0.0,0,已还清,2016/11/6,8.68,0.09,,,
7941,21961867,16399,12,16.0,2016/10/12,A,APP闪电,否,28,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,7707.0,2600.47,14,0,58,1,1,4.48,0.78,53.52,4.36,0,正常还款中,2016/11/12,4.48,0.78,2016/12/12,4.55,0.71
7942,2555057,3107,3,10.0,2015/5/23,AA,普通,否,50,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,1522.39,3,0,233,3,3,233.0,3.88,0.0,0.0,0,已还清,2015/8/23,78.32,0.64,,,
7943,13293800,2000,12,11.5,2016/6/19,AA,APP闪电,是,23,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,200,5,5,80.56,8.05,119.44,4.62,0,正常还款中,2016/11/19,16.42,1.3,2016/12/19,16.58,1.14
7944,23125205,9300,9,18.0,2016/10/27,B,普通,是,32,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,4,4,21.39,2.53,28.61,1.29,0,正常还款中,2017/1/18,5.47,0.51,2017/3/27,5.55,0.43
7945,14553235,3500,12,24.0,2016/7/4,E,普通,是,32,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,51,2,2,7.68,1.96,43.32,4.9,0,正常还款中,2016/9/3,3.88,0.94,2016/10/4,3.95,0.87
7946,13420449,3660,12,18.0,2016/6/14,B,APP闪电,否,27,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,11000.0,3739.15,16,0,50,4,4,15.68,2.65,34.32,2.35,0,正常还款中,2016/10/14,4.01,0.57,2016/11/14,4.07,0.51
7947,11514198,4061,6,20.0,2016/4/27,C,其他,否,23,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,8300.0,4438.74,7,0,52,5,4,34.08,2.6,17.92,0.42,4,逾期中,2016/9/7,8.73,0.44,2016/9/27,8.88,0.29
7948,11036800,2348,12,18.0,2016/4/16,B,APP闪电,否,24,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,3015.0,681.15,7,0,50,6,6,23.85,3.63,26.15,1.33,0,正常还款中,2016/10/15,4.13,0.45,2016/11/16,4.19,0.39
7949,20504065,5000,12,20.0,2016/9/22,C,APP闪电,否,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,4000.0,1793.39,5,3,51,2,2,7.81,1.63,43.19,4.06,0,正常还款中,2016/11/25,3.94,0.78,2016/12/22,4.0,0.73
7950,14322739,5500,9,22.0,2016/6/23,D,普通,是,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,51,3,4,51.0,2.51,0.0,0.0,0,已还清,2016/9/22,34.92,0.0,,,
7951,7282878,7000,12,20.0,2016/1/6,C,普通,否,52,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,18100.0,1363.94,25,0,50,11,11,45.39,5.54,4.61,0.02,0,正常还款中,2016/12/6,4.48,0.15,2017/1/6,4.61,0.02
7952,2196108,5000,12,12.0,2015/4/20,AA,普通,是,24,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,800,12,9,800.0,47.66,0.0,0.0,0,已还清,2016/1/8,277.38,1.72,,,
7953,18135664,2681,12,22.0,2016/8/20,C,其他,否,37,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,13968.0,6818.27,10,2,55,1,1,4.13,1.01,50.87,5.76,0,正常还款中,2016/9/21,4.13,1.01,2016/10/20,4.22,0.93
7954,3607017,3500,6,10.5,2015/8/17,AA,普通,是,32,女,未成功认证,未成功认证,成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,6,6,300.0,9.24,0.0,0.0,0,已还清,2016/1/13,51.12,0.42,,,
7955,2111489,4963,3,12.0,2015/4/8,AA,普通,否,28,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,0.0,4,3,275,3,3,275.0,4.73,0.0,0.0,0,已还清,2015/6/13,92.59,0.14,,,
7956,1779102,330000,6,16.0,2015/2/5,B,电商,是,35,女,未成功认证,成功认证,成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,206,6,6,206.0,9.7,0.0,0.0,0,已还清,2015/7/26,35.51,0.44,,,
7957,8101068,9000,12,20.0,2016/1/28,C,普通,是,30,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,12,12,50.0,5.56,0.0,0.0,0,已还清,2017/1/14,4.61,0.02,,,
7958,23507015,3253,6,20.0,2016/10/30,C,其他,否,28,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,8342.0,4246.79,9,0,58,4,4,38.02,2.93,19.98,0.49,0,正常还款中,2017/2/28,9.74,0.5,2017/3/30,9.9,0.34
7959,3491317,2000,6,10.5,2015/8/10,AA,普通,是,30,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,80,6,6,80.0,2.44,0.0,0.0,0,已还清,2015/8/30,13.65,0.09,,,
7960,12078661,11500,12,20.0,2016/5/10,C,普通,否,33,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,5.0,17967.0,7753.66,16,0,52,7,7,29.06,4.61,22.94,1.11,0,正常还款中,2016/12/9,4.36,0.45,2017/1/10,4.43,0.38
7961,3400751,1500,6,10.5,2015/7/30,AA,普通,是,30,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,6,6,300.0,9.24,0.0,0.0,0,已还清,2015/10/14,51.12,0.42,,,
