Date,AveragePrice,region
2016/3/6,1.86,NewYork
2016/2/28,1.96,NewYork
2016/2/21,1.9,NewYork
2016/2/14,2.11,NewYork
2016/2/7,1.95,NewYork
2016/1/31,1.83,NewYork
2016/1/24,2.09,NewYork
2016/1/17,1.93,NewYork
2016/1/10,1.54,NewYork
2016/1/3,1.61,NewYork
2016/12/25,2,Northeast
2016/12/18,1.94,Northeast
2016/12/11,2.01,Northeast
2016/12/4,2,Northeast
2016/11/27,2.13,Northeast
2016/11/20,1.93,Northeast
2016/11/13,2.13,Northeast
2016/11/6,2.07,Northeast
2016/10/30,1.96,Northeast
2016/10/23,1.7,Northeast
2016/10/16,1.86,Northeast
2016/10/9,1.91,Northeast
2016/10/2,1.99,Northeast
2016/9/25,1.96,Northeast
2016/9/18,2.04,Northeast
2016/9/11,1.95,Northeast
2016/9/4,1.92,Northeast
2016/8/28,1.84,Northeast
2016/8/21,1.75,Northeast
2016/8/14,1.85,Northeast
2016/8/7,1.88,Northeast
2016/7/31,1.87,Northeast
2016/7/24,1.89,Northeast
2016/7/17,2.07,Northeast
2016/7/10,1.99,Northeast
2016/7/3,1.86,Northeast
2016/6/26,1.91,Northeast
2016/6/19,1.9,Northeast
2016/6/12,1.71,Northeast
2016/6/5,1.79,Northeast
2016/5/29,1.87,Northeast
2016/5/22,1.81,Northeast
2016/5/15,1.79,Northeast
2016/5/8,1.78,Northeast
2016/5/1,1.94,Northeast
2016/4/24,1.9,Northeast
2016/4/17,1.84,Northeast
2016/4/10,1.88,Northeast
2016/4/3,1.88,Northeast
2016/3/27,1.85,Northeast
2016/3/20,1.75,Northeast
2016/3/13,1.75,Northeast
2016/3/6,1.79,Northeast
2016/2/28,1.8,Northeast
2016/2/21,1.77,Northeast
2016/2/14,1.95,Northeast
2016/2/7,1.9,Northeast
2016/1/31,1.73,Northeast
2016/1/24,1.82,Northeast
2016/1/17,1.67,Northeast
2016/1/10,1.52,Northeast
2016/1/3,1.54,Northeast
2016/12/25,1.9,NorthernNewEngland
2016/12/18,1.95,NorthernNewEngland
2016/12/11,1.85,NorthernNewEngland
2016/12/4,1.96,NorthernNewEngland
2016/11/27,1.84,NorthernNewEngland
2016/11/20,1.81,NorthernNewEngland
2016/11/13,1.79,NorthernNewEngland
2016/11/6,1.84,NorthernNewEngland
2016/10/30,1.65,NorthernNewEngland
2016/10/23,1.75,NorthernNewEngland
2016/10/16,1.49,NorthernNewEngland
2016/10/9,1.56,NorthernNewEngland
2016/10/2,1.58,NorthernNewEngland
2016/9/25,1.51,NorthernNewEngland
2016/9/18,1.66,NorthernNewEngland
2016/9/11,1.65,NorthernNewEngland
2016/9/4,1.58,NorthernNewEngland
2016/8/28,1.51,NorthernNewEngland
2016/8/21,1.43,NorthernNewEngland
2016/8/14,1.4,NorthernNewEngland
2016/8/7,1.28,NorthernNewEngland
2016/7/31,1.1,NorthernNewEngland
2016/7/24,1.13,NorthernNewEngland
2016/7/17,1.47,NorthernNewEngland
2016/7/10,1.45,NorthernNewEngland
2016/7/3,1.33,NorthernNewEngland
2016/6/26,1.46,NorthernNewEngland
2016/6/19,1.42,NorthernNewEngland
2016/6/12,0.99,NorthernNewEngland
2016/6/5,1.04,NorthernNewEngland
2016/5/29,1.19,NorthernNewEngland
2016/5/22,1.26,NorthernNewEngland
2016/5/15,1.22,NorthernNewEngland
2016/5/8,1.63,NorthernNewEngland
2016/5/1,1.62,NorthernNewEngland
2016/4/24,1.69,NorthernNewEngland
2016/4/17,1.6,NorthernNewEngland
2016/4/10,1.5,NorthernNewEngland
2016/4/3,1.61,NorthernNewEngland
2016/3/27,1.61,NorthernNewEngland
2016/3/20,1.67,NorthernNewEngland
2016/3/13,1.63,NorthernNewEngland
2016/3/6,1.68,NorthernNewEngland
2016/2/28,1.64,NorthernNewEngland
2016/2/21,1.64,NorthernNewEngland
2016/2/14,1.66,NorthernNewEngland
2016/2/7,1.67,NorthernNewEngland
2016/1/31,1.65,NorthernNewEngland
2016/1/24,1.67,NorthernNewEngland
2016/1/17,1.55,NorthernNewEngland
2016/1/10,1.66,NorthernNewEngland
2016/1/3,1.63,NorthernNewEngland
2016/12/25,1.27,Orlando
2016/12/18,1.26,Orlando
2016/12/11,1.4,Orlando
2016/12/4,1.46,Orlando
2016/11/27,1.47,Orlando
2016/11/20,1.53,Orlando
2016/11/13,1.53,Orlando
2016/11/6,1.56,Orlando
2016/10/30,1.56,Orlando
2016/10/23,1.5,Orlando
2016/10/16,1.44,Orlando
2016/10/9,2,Orlando
2016/10/2,2.3,Orlando
2016/9/25,2.03,Orlando
2016/9/18,1.4,Orlando
2016/9/11,1.47,Orlando
2016/9/4,1.85,Orlando
2016/8/28,1.8,Orlando
2016/8/21,1.85,Orlando
2016/8/14,1.88,Orlando
2016/8/7,1.9,Orlando
2016/7/31,1.84,Orlando
2016/7/24,1.81,Orlando
2016/7/17,1.9,Orlando
2016/7/10,1.53,Orlando
2016/7/3,1.32,Orlando
2016/6/26,1.64,Orlando
2016/6/19,1.51,Orlando
2016/6/12,1.58,Orlando
2016/6/5,1.51,Orlando
2016/5/29,1.47,Orlando
2016/5/22,1.59,Orlando
2016/5/15,1.64,Orlando
2016/5/8,1.68,Orlando
2016/5/1,1.6,Orlando
2016/4/24,1.61,Orlando
2016/4/17,1.64,Orlando
2016/4/10,1.51,Orlando
2016/4/3,1.56,Orlando
2016/3/27,1.6,Orlando
2016/3/20,1.57,Orlando
2016/3/13,1.52,Orlando
2016/3/6,1.74,Orlando
2016/2/28,1.78,Orlando
2016/2/21,1.67,Orlando
2016/2/14,1.69,Orlando
2016/2/7,1.7,Orlando
2016/1/31,1.76,Orlando
2016/1/24,1.59,Orlando
2016/1/17,1.77,Orlando
2016/1/10,1.75,Orlando
2016/1/3,1.33,Orlando
2016/12/25,1.9,Philadelphia
2016/12/18,1.87,Philadelphia
2016/12/11,2.04,Philadelphia
2016/12/4,2.01,Philadelphia
2016/11/27,2.18,Philadelphia
2016/11/20,1.9,Philadelphia
2016/11/13,2.45,Philadelphia
2016/11/6,2.32,Philadelphia
2016/10/30,2.39,Philadelphia
2016/10/23,2.06,Philadelphia
2016/10/16,2.26,Philadelphia
2016/10/9,2.17,Philadelphia
2016/10/2,2.23,Philadelphia
2016/9/25,2.24,Philadelphia
2016/9/18,2.18,Philadelphia
2016/9/11,2.08,Philadelphia
2016/9/4,2.04,Philadelphia
2016/8/28,2.06,Philadelphia
2016/8/21,1.87,Philadelphia
2016/8/14,2.06,Philadelphia
2016/8/7,2.04,Philadelphia
2016/7/31,2.2,Philadelphia
2016/7/24,2.07,Philadelphia
2016/7/17,2.16,Philadelphia
2016/7/10,2.15,Philadelphia
2016/7/3,2.16,Philadelphia
2016/6/26,2.16,Philadelphia
2016/6/19,2.19,Philadelphia
2016/6/12,1.85,Philadelphia
2016/6/5,1.91,Philadelphia
2016/5/29,2.07,Philadelphia
2016/5/22,1.97,Philadelphia
2016/5/15,1.98,Philadelphia
2016/5/8,1.86,Philadelphia
2016/5/1,1.87,Philadelphia
2016/4/24,1.9,Philadelphia
2016/4/17,1.89,Philadelphia
2016/4/10,1.95,Philadelphia
2016/4/3,1.81,Philadelphia
2016/3/27,1.95,Philadelphia
2016/3/20,1.75,Philadelphia
2016/3/13,1.59,Philadelphia
2016/3/6,1.53,Philadelphia
2016/2/28,1.62,Philadelphia
2016/2/21,1.79,Philadelphia
2016/2/14,2.07,Philadelphia
2016/2/7,1.86,Philadelphia
2016/1/31,1.53,Philadelphia
2016/1/24,1.81,Philadelphia
2016/1/17,1.68,Philadelphia
2016/1/10,1.37,Philadelphia
2016/1/3,1.53,Philadelphia
2016/12/25,1.85,PhoenixTucson
2016/12/18,1.83,PhoenixTucson
2016/12/11,1.83,PhoenixTucson
2016/12/4,1.96,PhoenixTucson
2016/11/27,2.01,PhoenixTucson
2016/11/20,2.01,PhoenixTucson
2016/11/13,1.86,PhoenixTucson
2016/11/6,2.35,PhoenixTucson
2016/10/30,2.62,PhoenixTucson
2016/10/23,2.22,PhoenixTucson
2016/10/16,2.04,PhoenixTucson
2016/10/9,2.4,PhoenixTucson
2016/10/2,2.62,PhoenixTucson
2016/9/25,2.47,PhoenixTucson
2016/9/18,2.13,PhoenixTucson
2016/9/11,2.16,PhoenixTucson
2016/9/4,2.15,PhoenixTucson
2016/8/28,2.18,PhoenixTucson
2016/8/21,2.08,PhoenixTucson
2016/8/14,2.13,PhoenixTucson
2016/8/7,2.13,PhoenixTucson
2016/7/31,2.19,PhoenixTucson
2016/7/24,2.08,PhoenixTucson
2016/7/17,1.77,PhoenixTucson
2016/7/10,1.82,PhoenixTucson
2016/7/3,1.65,PhoenixTucson
2016/6/26,1.66,PhoenixTucson
2016/6/19,1.69,PhoenixTucson
2016/6/12,1.51,PhoenixTucson
2016/6/5,1.52,PhoenixTucson
2016/5/29,1.47,PhoenixTucson
2016/5/22,1.52,PhoenixTucson
2016/5/15,1.37,PhoenixTucson
2016/5/8,1.41,PhoenixTucson
2016/5/1,1.3,PhoenixTucson
2016/4/24,1.39,PhoenixTucson
2016/4/17,1.53,PhoenixTucson
2016/4/10,1.38,PhoenixTucson
2016/4/3,1.25,PhoenixTucson
2016/3/27,1.54,PhoenixTucson
2016/3/20,1.57,PhoenixTucson
2016/3/13,1.47,PhoenixTucson
2016/3/6,1.48,PhoenixTucson
2016/2/28,1.52,PhoenixTucson
2016/2/21,1.63,PhoenixTucson
2016/2/14,1.34,PhoenixTucson
2016/2/7,1.6,PhoenixTucson
2016/1/31,1.53,PhoenixTucson
2016/1/24,1.61,PhoenixTucson
2016/1/17,1.46,PhoenixTucson
2016/1/10,1.35,PhoenixTucson
2016/1/3,1.61,PhoenixTucson
2016/12/25,1.48,Pittsburgh
2016/12/18,1.48,Pittsburgh
2016/12/11,1.52,Pittsburgh
2016/12/4,1.53,Pittsburgh
2016/11/27,1.53,Pittsburgh
2016/11/20,1.53,Pittsburgh
2016/11/13,1.53,Pittsburgh
2016/11/6,1.53,Pittsburgh
2016/10/30,1.54,Pittsburgh
2016/10/23,1.52,Pittsburgh
2016/10/16,1.53,Pittsburgh
2016/10/9,1.51,Pittsburgh
2016/10/2,1.53,Pittsburgh
2016/9/25,1.53,Pittsburgh
2016/9/18,1.51,Pittsburgh
2016/9/11,1.49,Pittsburgh
2016/9/4,1.53,Pittsburgh
2016/8/28,1.52,Pittsburgh
2016/8/21,1.54,Pittsburgh
2016/8/14,1.54,Pittsburgh
2016/8/7,1.54,Pittsburgh
2016/7/31,1.49,Pittsburgh
2016/7/24,1.46,Pittsburgh
2016/7/17,1.44,Pittsburgh
2016/7/10,1.49,Pittsburgh
2016/7/3,1.47,Pittsburgh
2016/6/26,1.48,Pittsburgh
2016/6/19,1.43,Pittsburgh
2016/6/12,1.47,Pittsburgh
2016/6/5,1.49,Pittsburgh
2016/5/29,1.49,Pittsburgh
2016/5/22,1.42,Pittsburgh
2016/5/15,1.41,Pittsburgh
2016/5/8,1.31,Pittsburgh
2016/5/1,1.42,Pittsburgh
2016/4/24,1.48,Pittsburgh
2016/4/17,1.48,Pittsburgh
2016/4/10,1.35,Pittsburgh
2016/4/3,1.43,Pittsburgh
2016/3/27,1.18,Pittsburgh
2016/3/20,1.2,Pittsburgh
2016/3/13,1.15,Pittsburgh
2016/3/6,1.37,Pittsburgh
2016/2/28,1.54,Pittsburgh
2016/2/21,1.33,Pittsburgh
2016/2/14,1.38,Pittsburgh
2016/2/7,1.45,Pittsburgh
2016/1/31,1.3,Pittsburgh
2016/1/24,1.16,Pittsburgh
2016/1/17,1.45,Pittsburgh
2016/1/10,1.4,Pittsburgh
2016/1/3,1.44,Pittsburgh
2016/12/25,1.55,Plains
2016/12/18,1.6,Plains
2016/12/11,1.71,Plains
2016/12/4,1.7,Plains
2016/11/27,1.69,Plains
2016/11/20,1.63,Plains
2016/11/13,1.74,Plains
2016/11/6,1.76,Plains
2016/10/30,1.8,Plains
2016/10/23,1.55,Plains
2016/10/16,1.67,Plains
2016/10/9,1.55,Plains
2016/10/2,1.76,Plains
2016/9/25,1.87,Plains
2016/9/18,1.78,Plains
2016/9/11,1.86,Plains
2016/9/4,1.76,Plains
2016/8/28,1.67,Plains
2016/8/21,1.8,Plains
2016/8/14,1.82,Plains
2016/8/7,1.81,Plains
2016/7/31,1.72,Plains
2016/7/24,1.63,Plains
2016/7/17,1.76,Plains
2016/7/10,1.7,Plains
2016/7/3,1.63,Plains
2016/6/26,1.63,Plains
2016/6/19,1.63,Plains
2016/6/12,1.63,Plains
2016/6/5,1.68,Plains
2016/5/29,1.76,Plains
2016/5/22,1.63,Plains
2016/5/15,1.65,Plains
2016/5/8,1.58,Plains
2016/5/1,1.59,Plains
2016/4/24,1.29,Plains
2016/4/17,1.57,Plains
2016/4/10,1.36,Plains
2016/4/3,1.45,Plains
2016/3/27,1.45,Plains
2016/3/20,1.44,Plains
2016/3/13,1.54,Plains
2016/3/6,1.76,Plains
2016/2/28,1.39,Plains
2016/2/21,1.34,Plains
2016/2/14,1.68,Plains
2016/2/7,1.57,Plains
2016/1/31,1.55,Plains
2016/1/24,1.33,Plains
2016/1/17,1.47,Plains
2016/1/10,1.63,Plains
2016/1/3,1.5,Plains
2016/12/25,0.68,Portland
2016/12/18,0.99,Portland
2016/12/11,1.45,Portland
2016/12/4,1.46,Portland
2016/11/27,1.39,Portland
2016/11/20,1.41,Portland
2016/11/13,2.16,Portland
2016/11/6,1.79,Portland
2016/10/30,2.55,Portland
2016/10/23,2.1,Portland
2016/10/16,1.4,Portland
2016/10/9,1.39,Portland
2016/10/2,1.21,Portland
2016/9/25,1.57,Portland
2016/9/18,1.46,Portland
2016/9/11,1.22,Portland
2016/9/4,1.34,Portland
2016/8/28,2.06,Portland
2016/8/21,1.67,Portland
2016/8/14,1.74,Portland
2016/8/7,1.58,Portland
2016/7/31,1.64,Portland
2016/7/24,2.25,Portland
2016/7/17,1.86,Portland
2016/7/10,1.66,Portland
2016/7/3,1.33,Portland
2016/6/26,1.42,Portland
2016/6/19,1.23,Portland
2016/6/12,1.67,Portland
2016/6/5,1.66,Portland
2016/5/29,1.44,Portland
2016/5/22,1.22,Portland
2016/5/15,1.61,Portland
2016/5/8,1.19,Portland
2016/5/1,1.03,Portland
2016/4/24,1.39,Portland
2016/4/17,1.64,Portland
2016/4/10,0.96,Portland
2016/4/3,1.3,Portland
2016/3/27,1.33,Portland
2016/3/20,0.87,Portland
2016/3/13,1.13,Portland
2016/3/6,1.29,Portland
2016/2/28,1.89,Portland
2016/2/21,1.76,Portland
2016/2/14,0.9,Portland
2016/2/7,1.12,Portland
2016/1/31,1.35,Portland
2016/1/24,1.6,Portland
2016/1/17,1.22,Portland
2016/1/10,1.25,Portland
2016/1/3,1.44,Portland
2016/12/25,1.6,RaleighGreensboro
2016/12/18,1.6,RaleighGreensboro
2016/12/11,1.63,RaleighGreensboro
2016/12/4,2.01,RaleighGreensboro
2016/11/27,2.01,RaleighGreensboro
2016/11/20,1.87,RaleighGreensboro
2016/11/13,1.85,RaleighGreensboro
2016/11/6,1.85,RaleighGreensboro
2016/10/30,1.83,RaleighGreensboro
2016/10/23,1.69,RaleighGreensboro
2016/10/16,1.69,RaleighGreensboro
2016/10/9,1.65,RaleighGreensboro
2016/10/2,1.87,RaleighGreensboro
2016/9/25,1.81,RaleighGreensboro
2016/9/18,1.85,RaleighGreensboro
2016/9/11,1.77,RaleighGreensboro
2016/9/4,1.83,RaleighGreensboro
2016/8/28,1.79,RaleighGreensboro
2016/8/21,1.83,RaleighGreensboro
2016/8/14,1.84,RaleighGreensboro
2016/8/7,1.65,RaleighGreensboro
2016/7/31,1.68,RaleighGreensboro
2016/7/24,1.72,RaleighGreensboro
2016/7/17,1.76,RaleighGreensboro
2016/7/10,1.87,RaleighGreensboro
2016/7/3,1.88,RaleighGreensboro
2016/6/26,1.72,RaleighGreensboro
2016/6/19,1.78,RaleighGreensboro
2016/6/12,1.7,RaleighGreensboro
2016/6/5,1.58,RaleighGreensboro
2016/5/29,1.8,RaleighGreensboro
2016/5/22,1.33,RaleighGreensboro
2016/5/15,1.66,RaleighGreensboro
2016/5/8,1.65,RaleighGreensboro
2016/5/1,1.59,RaleighGreensboro
2016/4/24,1.61,RaleighGreensboro
2016/4/17,1.49,RaleighGreensboro
2016/4/10,1.33,RaleighGreensboro
2016/4/3,1.73,RaleighGreensboro
2016/3/27,1.43,RaleighGreensboro
2016/3/20,1.42,RaleighGreensboro
2016/3/13,1.54,RaleighGreensboro
2016/3/6,1.79,RaleighGreensboro
2016/2/28,1.71,RaleighGreensboro
2016/2/21,1.76,RaleighGreensboro
2016/2/14,1.59,RaleighGreensboro
2016/2/7,1.54,RaleighGreensboro
2016/1/31,1.56,RaleighGreensboro
2016/1/24,1.59,RaleighGreensboro
2016/1/17,1.66,RaleighGreensboro
2016/1/10,1.59,RaleighGreensboro
2016/1/3,1.68,RaleighGreensboro
2016/12/25,1.66,RichmondNorfolk
2016/12/18,1.61,RichmondNorfolk
2016/12/11,1.58,RichmondNorfolk
2016/12/4,1.3,RichmondNorfolk
2016/11/27,1.27,RichmondNorfolk
2016/11/20,1.1,RichmondNorfolk
2016/11/13,1.61,RichmondNorfolk
2016/11/6,1.16,RichmondNorfolk
2016/10/30,1.76,RichmondNorfolk
2016/10/23,1.16,RichmondNorfolk
2016/10/16,1.39,RichmondNorfolk
2016/10/9,1.25,RichmondNorfolk
2016/10/2,1.79,RichmondNorfolk
2016/9/25,1.54,RichmondNorfolk
2016/9/18,1.52,RichmondNorfolk
2016/9/11,1.24,RichmondNorfolk
2016/9/4,1.29,RichmondNorfolk
2016/8/28,1.32,RichmondNorfolk
2016/8/21,1.56,RichmondNorfolk
2016/8/14,1.43,RichmondNorfolk
2016/8/7,1.33,RichmondNorfolk
2016/7/31,1.39,RichmondNorfolk
2016/7/24,1.44,RichmondNorfolk
2016/7/17,1.5,RichmondNorfolk
2016/7/10,1.41,RichmondNorfolk
2016/7/3,1.44,RichmondNorfolk
2016/6/26,1.19,RichmondNorfolk
2016/6/19,1.2,RichmondNorfolk
2016/6/12,1.16,RichmondNorfolk
2016/6/5,0.95,RichmondNorfolk
2016/5/29,1.05,RichmondNorfolk
2016/5/22,1.03,RichmondNorfolk
2016/5/15,1.37,RichmondNorfolk
2016/5/8,1.36,RichmondNorfolk
2016/5/1,1.37,RichmondNorfolk
2016/4/24,1.41,RichmondNorfolk
2016/4/17,1.19,RichmondNorfolk
2016/4/10,0.93,RichmondNorfolk
2016/4/3,1.35,RichmondNorfolk
2016/3/27,1.14,RichmondNorfolk
2016/3/20,1,RichmondNorfolk
2016/3/13,1.23,RichmondNorfolk
2016/3/6,1.54,RichmondNorfolk
2016/2/28,1.41,RichmondNorfolk
2016/2/21,1.48,RichmondNorfolk
2016/2/14,1.29,RichmondNorfolk
2016/2/7,1.34,RichmondNorfolk
2016/1/31,1.35,RichmondNorfolk
2016/1/24,1.45,RichmondNorfolk
2016/1/17,1.4,RichmondNorfolk
2016/1/10,1.35,RichmondNorfolk
2016/1/3,1.45,RichmondNorfolk
2016/12/25,1.68,Roanoke
2016/12/18,1.5,Roanoke
2016/12/11,1.39,Roanoke
2016/12/4,1.16,Roanoke
2016/11/27,1.1,Roanoke
2016/11/20,0.98,Roanoke
2016/11/13,1.17,Roanoke
2016/11/6,0.96,Roanoke
2016/10/30,1.77,Roanoke
2016/10/23,0.97,Roanoke
2016/10/16,1.15,Roanoke
2016/10/9,1.02,Roanoke
2016/10/2,1.69,Roanoke
2016/9/25,1.34,Roanoke
2016/9/18,1.52,Roanoke
2016/9/11,1.08,Roanoke
2016/9/4,1.15,Roanoke
2016/8/28,1.05,Roanoke
2016/8/21,1.41,Roanoke
2016/8/14,1.26,Roanoke
2016/8/7,1.19,Roanoke
2016/7/31,1.2,Roanoke
2016/7/24,1.51,Roanoke
2016/7/17,1.49,Roanoke
2016/7/10,1.33,Roanoke
2016/7/3,1.52,Roanoke
2016/6/26,1.19,Roanoke
2016/6/19,1.18,Roanoke
2016/6/12,1.21,Roanoke
2016/6/5,0.89,Roanoke
2016/5/29,0.96,Roanoke
2016/5/22,0.79,Roanoke
2016/5/15,1.35,Roanoke
2016/5/8,1.36,Roanoke
2016/5/1,1.35,Roanoke
2016/4/24,1.4,Roanoke
2016/4/17,1.06,Roanoke
2016/4/10,0.81,Roanoke
2016/4/3,1.31,Roanoke
2016/3/27,0.99,Roanoke
2016/3/20,0.94,Roanoke
2016/3/13,1.22,Roanoke
2016/3/6,1.55,Roanoke
2016/2/28,1.29,Roanoke
2016/2/21,1.38,Roanoke
2016/2/14,1.21,Roanoke
2016/2/7,1.29,Roanoke
2016/1/31,1.33,Roanoke
2016/1/24,1.55,Roanoke
2016/1/17,1.37,Roanoke
2016/1/10,1.28,Roanoke
2016/1/3,1.24,Roanoke
2016/12/25,2.41,Sacramento
2016/12/18,2.36,Sacramento
2016/12/11,2.46,Sacramento
2016/12/4,2.52,Sacramento
2016/11/27,2.61,Sacramento
2016/11/20,2.54,Sacramento
2016/11/13,2.65,Sacramento
2016/11/6,2.82,Sacramento
2016/10/30,2.44,Sacramento
2016/10/23,2.23,Sacramento
2016/10/16,2.13,Sacramento
2016/10/9,2.39,Sacramento
2016/10/2,2.33,Sacramento
2016/9/25,2.18,Sacramento
2016/9/18,2.17,Sacramento
2016/9/11,2.19,Sacramento
2016/9/4,2.19,Sacramento
2016/8/28,2.23,Sacramento
2016/8/21,2.19,Sacramento
2016/8/14,1.96,Sacramento
2016/8/7,2.2,Sacramento
2016/7/31,2.19,Sacramento
2016/7/24,2.15,Sacramento
2016/7/17,2.14,Sacramento
2016/7/10,2.13,Sacramento
2016/7/3,2.13,Sacramento
2016/6/26,1.79,Sacramento
2016/6/19,2.13,Sacramento
2016/6/12,2.11,Sacramento
2016/6/5,2.08,Sacramento
2016/5/29,1.99,Sacramento
2016/5/22,2.01,Sacramento
2016/5/15,1.72,Sacramento
2016/5/8,1.4,Sacramento
2016/5/1,1.41,Sacramento
2016/4/24,2.01,Sacramento
2016/4/17,1.95,Sacramento
2016/4/10,2.05,Sacramento
2016/4/3,2.03,Sacramento
2016/3/27,2.07,Sacramento
2016/3/20,1.96,Sacramento
2016/3/13,2.04,Sacramento
2016/3/6,1.88,Sacramento
2016/2/28,2.01,Sacramento
2016/2/21,2.04,Sacramento
2016/2/14,1.98,Sacramento
2016/2/7,1.72,Sacramento
2016/1/31,1.73,Sacramento
2016/1/24,1.73,Sacramento
2016/1/17,1.72,Sacramento
2016/1/10,1.68,Sacramento
2016/1/3,1.68,Sacramento
2016/12/25,1.43,SanDiego
2016/12/18,1.63,SanDiego
2016/12/11,1.49,SanDiego
2016/12/4,2.06,SanDiego
2016/11/27,2.12,SanDiego
2016/11/20,2.22,SanDiego
2016/11/13,2.1,SanDiego
2016/11/6,2.51,SanDiego
2016/10/30,2.74,SanDiego
2016/10/23,2.73,SanDiego
2016/10/16,2.28,SanDiego
2016/10/9,2.22,SanDiego
2016/10/2,1.99,SanDiego
2016/9/25,2.35,SanDiego
2016/9/18,2.15,SanDiego
2016/9/11,1.59,SanDiego
2016/9/4,1.79,SanDiego
2016/8/28,1.89,SanDiego
2016/8/21,1.92,SanDiego
2016/8/14,1.91,SanDiego
2016/8/7,1.48,SanDiego
2016/7/31,1.97,SanDiego
2016/7/24,1.69,SanDiego
2016/7/17,1.91,SanDiego
2016/7/10,1.43,SanDiego
2016/7/3,1.49,SanDiego
2016/6/26,1.52,SanDiego
2016/6/19,1.46,SanDiego
2016/6/12,1.45,SanDiego
2016/6/5,1.52,SanDiego
2016/5/29,1.44,SanDiego
2016/5/22,1.15,SanDiego
2016/5/15,1.53,SanDiego
2016/5/8,1.37,SanDiego
2016/5/1,1.37,SanDiego
2016/4/24,1.22,SanDiego
2016/4/17,1.29,SanDiego
2016/4/10,1.23,SanDiego
2016/4/3,1.25,SanDiego
2016/3/27,1.35,SanDiego
2016/3/20,1.4,SanDiego
2016/3/13,1.38,SanDiego
2016/3/6,1.21,SanDiego
2016/2/28,1.12,SanDiego
2016/2/21,1.25,SanDiego
2016/2/14,1.42,SanDiego
2016/2/7,1.32,SanDiego
2016/1/31,1.4,SanDiego
2016/1/24,1.31,SanDiego
2016/1/17,1.46,SanDiego
2016/1/10,1.32,SanDiego
2016/1/3,1.41,SanDiego
2016/12/25,2.56,SanFrancisco
2016/12/18,2.57,SanFrancisco
2016/12/11,2.67,SanFrancisco
2016/12/4,2.67,SanFrancisco
2016/11/27,2.88,SanFrancisco
2016/11/20,2.94,SanFrancisco
2016/11/13,2.99,SanFrancisco
2016/11/6,3.12,SanFrancisco
2016/10/30,3.25,SanFrancisco
2016/10/23,2.93,SanFrancisco
2016/10/16,2.34,SanFrancisco
2016/10/9,2.72,SanFrancisco
2016/10/2,2.64,SanFrancisco
2016/9/25,2.35,SanFrancisco
2016/9/18,2.39,SanFrancisco
2016/9/11,2.37,SanFrancisco
2016/9/4,2.38,SanFrancisco
2016/8/28,2.38,SanFrancisco
2016/8/21,2.37,SanFrancisco
2016/8/14,2.02,SanFrancisco
2016/8/7,2.33,SanFrancisco
2016/7/31,2.29,SanFrancisco
2016/7/24,2.37,SanFrancisco
2016/7/17,2.3,SanFrancisco
2016/7/10,2.32,SanFrancisco
2016/7/3,2.31,SanFrancisco
2016/6/26,2.21,SanFrancisco
2016/6/19,2.31,SanFrancisco
2016/6/12,2.25,SanFrancisco
2016/6/5,2.3,SanFrancisco
2016/5/29,2.34,SanFrancisco
2016/5/22,2.34,SanFrancisco
2016/5/15,2.27,SanFrancisco
2016/5/8,1.32,SanFrancisco
2016/5/1,1.33,SanFrancisco
2016/4/24,2.21,SanFrancisco
2016/4/17,2.33,SanFrancisco
2016/4/10,2.33,SanFrancisco
2016/4/3,2.3,SanFrancisco
2016/3/27,2.23,SanFrancisco
2016/3/20,2.33,SanFrancisco
2016/3/13,2.27,SanFrancisco
2016/3/6,2.31,SanFrancisco
2016/2/28,2.29,SanFrancisco
2016/2/21,2.38,SanFrancisco
2016/2/14,2.37,SanFrancisco
2016/2/7,1.93,SanFrancisco
2016/1/31,2.3,SanFrancisco
2016/1/24,1.89,SanFrancisco
2016/1/17,1.95,SanFrancisco
2016/1/10,1.93,SanFrancisco
2016/1/3,1.93,SanFrancisco
2016/12/25,0.81,Seattle
2016/12/18,1.08,Seattle
2016/12/11,1.54,Seattle
2016/12/4,1.45,Seattle
2016/11/27,1.53,Seattle
2016/11/20,1.59,Seattle
2016/11/13,2.28,Seattle
2016/11/6,1.69,Seattle
2016/10/30,2.73,Seattle
2016/10/23,2.24,Seattle
2016/10/16,1.59,Seattle
2016/10/9,1.73,Seattle
2016/10/2,1.45,Seattle
2016/9/25,1.69,Seattle
2016/9/18,1.59,Seattle
2016/9/11,1.39,Seattle
2016/9/4,2.09,Seattle
2016/8/28,2.24,Seattle
2016/8/21,1.83,Seattle
2016/8/14,2.19,Seattle
2016/8/7,1.81,Seattle
2016/7/31,1.34,Seattle
2016/7/24,1.95,Seattle
2016/7/17,2.11,Seattle
2016/7/10,1.8,Seattle
2016/7/3,1.65,Seattle
2016/6/26,1.74,Seattle
2016/6/19,1.75,Seattle
2016/6/12,1.87,Seattle
2016/6/5,1.76,Seattle
2016/5/29,1.62,Seattle
2016/5/22,1.55,Seattle
2016/5/15,1.71,Seattle
2016/5/8,1.2,Seattle
2016/5/1,1.25,Seattle
2016/4/24,1.31,Seattle
2016/4/17,1.51,Seattle
2016/4/10,0.89,Seattle
2016/4/3,1.27,Seattle
2016/3/27,1.55,Seattle
2016/3/20,0.98,Seattle
2016/3/13,1.18,Seattle
2016/3/6,1.22,Seattle
2016/2/28,1.46,Seattle
2016/2/21,1.41,Seattle
