,order_id,user_id,price,platform,payment_provider,create_time,pay_time
57203,57204,91256511,248.0,ios,applepay,2020-03-09 17:11:00,2020-04-01 12:06:00
57206,57207,125651786,25.0,ios,applepay,2020-03-09 17:17:00,2020-04-01 12:06:00
57208,57209,28634249,25.0,android,wxpay,2020-03-09 17:27:00,2020-03-09 17:28:00
57209,57210,26357964,25.0,ios,applepay,2020-03-09 17:31:00,2020-04-01 12:06:00
57211,57212,123034267,68.0,ios,applepay,2020-05-10 10:14:00,2020-05-10 10:15:00
57216,57217,80913883,248.0,android,alipay,2020-03-09 18:10:00,2020-03-09 18:11:00
57222,57223,122306397,68.0,android,wxpay,2020-03-09 18:48:00,2020-03-09 18:49:00
57224,57225,125663534,248.0,android,wxpay,2020-03-09 19:11:00,2020-03-09 19:12:00
57225,57226,120038726,248.0,android,wxpay,2020-03-09 19:14:00,2020-03-09 19:15:00
57226,57227,120009460,248.0,android,alipay,2020-03-09 19:21:00,2020-03-09 19:22:00
57228,57229,125575742,248.0,android,alipay,2020-03-09 19:29:00,2020-03-09 19:30:00
57230,57231,53842141,248.0,ios,applepay,2020-03-09 19:49:00,2020-04-01 12:06:00
57232,57233,60375116,25.0,android,wxpay,2020-03-09 19:53:00,2020-03-09 19:54:00
57233,57234,120133016,248.0,android,wxpay,2020-03-09 20:02:00,2020-03-09 20:03:00
57235,57236,117499733,25.0,android,wxpay,2020-04-20 19:37:00,2020-04-20 19:38:00
57246,57247,125632304,25.0,android,wxpay,2020-04-27 22:37:00,2020-04-27 22:38:00
57248,57249,70254365,25.0,android,wxpay,2020-03-09 21:06:00,2020-03-09 21:07:00
57249,57250,19814146,25.0,ios,applepay,2020-03-09 21:07:00,2020-04-01 12:06:00
57252,57253,72223476,248.0,android,wxpay,2020-03-09 21:10:00,2020-03-09 21:11:00
57256,57257,121455212,25.0,ios,applepay,2020-03-09 21:29:00,2020-04-01 12:06:00
57257,57258,58380215,248.0,ios,applepay,2020-03-09 21:30:00,2020-04-01 12:06:00
57258,57259,58380215,248.0,ios,applepay,2020-06-30 20:28:00,2020-06-30 20:29:00
57259,57260,41361263,248.0,ios,applepay,2020-03-09 21:30:00,2020-04-01 12:06:00
57260,57261,11738570,248.0,ios,applepay,2020-03-09 21:31:00,2020-04-01 12:06:00
57261,57262,53323530,248.0,ios,applepay,2020-03-09 21:33:00,2020-04-01 12:06:00
57262,57263,18631152,248.0,android,wxpay,2020-03-09 21:40:00,2020-03-09 21:41:00
57264,57265,19576112,25.0,android,alipay,2020-03-09 21:43:00,2020-03-09 21:44:00
57270,57271,86102652,248.0,ios,applepay,2020-03-09 21:57:00,2020-04-01 12:06:00
57271,57272,102340906,25.0,android,wxpay,2020-03-09 21:58:00,2020-03-09 21:59:00
57273,57274,70264025,248.0,ios,wxpay,2020-03-09 22:00:00,2020-03-09 22:01:00
57276,57277,110344044,68.0,ios,applepay,2020-07-27 13:49:00,2020-07-27 13:50:00
57278,57279,119553290,25.0,ios,applepay,2020-05-02 06:39:00,2020-05-02 06:40:00
57279,57280,114550103,25.0,android,wxpay,2020-03-09 22:19:00,2020-03-09 22:20:00
57281,57282,30988055,248.0,ios,applepay,2020-03-09 22:23:00,2020-04-01 12:06:00
57286,57287,115818386,25.0,ios,applepay,2020-03-09 22:31:00,2020-04-01 12:06:00
57288,57289,95349758,68.0,android,alipay,2020-03-09 22:39:00,2020-03-09 22:40:00
57296,57297,117353609,248.0,android,alipay,2020-03-09 22:47:00,2020-03-09 22:48:00
57298,57299,125504833,248.0,android,alipay,2020-03-09 22:49:00,2020-03-09 22:50:00
57299,57300,106695685,68.0,ios,applepay,2020-03-09 22:50:00,2020-04-01 12:06:00
57303,57304,123881338,25.0,android,wxpay,2020-03-09 22:53:00,2020-03-09 22:54:00
57305,57306,95133511,25.0,android,wxpay,2020-03-09 22:56:00,2020-03-09 22:57:00
57307,57308,125130028,248.0,android,wxpay,2020-03-09 23:03:00,2020-03-09 23:04:00
57309,57310,39879080,248.0,ios,applepay,2020-03-09 23:06:00,2020-04-01 12:06:00
57311,57312,27630481,248.0,ios,applepay,2020-03-09 23:19:00,2020-04-01 12:06:00
57313,57314,124708216,248.0,ios,applepay,2020-03-09 23:26:00,2020-03-09 23:28:00
57316,57317,37017544,248.0,ios,applepay,2020-03-09 23:35:00,2020-04-01 12:06:00
57317,57318,60497531,25.0,android,wxpay,2020-03-09 23:45:00,2020-03-09 23:46:00
57320,57321,74440459,248.0,ios,applepay,2020-03-10 00:05:00,2020-04-01 12:06:00
57321,57322,65994008,248.0,ios,applepay,2020-03-10 00:08:00,2020-04-01 12:06:00
57326,57327,35401872,25.0,android,wxpay,2020-03-10 00:20:00,2020-03-10 00:24:00
57331,57332,53973945,248.0,ios,applepay,2020-03-10 00:59:00,2020-04-01 12:06:00
57332,57333,124395361,68.0,ios,applepay,2020-03-10 01:00:00,2020-04-01 12:06:00
57334,57335,84159856,25.0,android,alipay,2020-03-10 01:53:00,2020-03-10 01:54:00
57336,57337,125504616,68.0,android,alipay,2020-05-09 14:54:00,2020-05-09 14:55:00
57342,57343,72838227,25.0,ios,applepay,2020-03-10 07:16:00,2020-04-01 12:06:00
57347,57348,92490279,25.0,android,alipay,2020-03-10 07:42:00,2020-03-10 07:43:00
57348,57349,92490279,248.0,android,alipay,2020-06-24 14:42:00,2020-06-24 14:43:00
57349,57350,62253738,248.0,android,wxpay,2020-03-10 07:43:00,2020-03-10 07:44:00
57350,57351,12324135,25.0,ios,applepay,2020-04-06 08:40:00,2020-04-06 08:41:00
57353,57354,125660918,248.0,android,wxpay,2020-03-10 08:04:00,2020-03-10 08:05:00
57356,57357,108081021,68.0,ios,applepay,2020-03-10 08:17:00,2020-04-01 12:06:00
57357,57358,97222082,248.0,android,wxpay,2020-03-10 08:20:00,2020-03-10 08:21:00
57364,57365,125651715,248.0,ios,applepay,2020-03-10 08:56:00,2020-04-01 12:06:00
57366,57367,125559354,25.0,ios,applepay,2020-03-10 09:02:00,2020-04-01 12:06:00
57369,57370,125709562,25.0,ios,applepay,2020-04-12 08:37:00,2020-04-12 08:38:00
57373,57374,118788371,68.0,android,wxpay,2020-03-10 09:20:00,2020-03-10 09:21:00
57374,57375,125710505,25.0,ios,applepay,2020-03-10 09:22:00,2020-04-01 12:06:00
57381,57382,67021291,248.0,ios,applepay,2020-03-10 09:51:00,2020-04-01 12:06:00
57382,57383,122956168,248.0,ios,applepay,2020-03-09 16:53:00,2020-04-01 12:06:00
57383,57384,94227158,248.0,android,wxpay,2020-03-10 09:51:00,2020-03-10 09:52:00
57385,57386,87187351,248.0,ios,applepay,2020-03-10 10:14:00,2020-04-01 12:06:00
57386,57387,50106791,248.0,android,wxpay,2020-03-10 10:20:00,2020-03-10 10:21:00
57387,57388,52878035,248.0,ios,applepay,2020-03-10 10:22:00,2020-04-01 12:06:00
57388,57389,83856202,68.0,android,alipay,2020-03-10 10:24:00,2020-03-10 10:25:00
57390,57391,65402167,25.0,ios,applepay,2020-03-10 10:26:00,2020-04-01 12:06:00
57393,57394,54420914,248.0,android,wxpay,2020-03-10 10:32:00,2020-03-10 10:33:00
57401,57402,114727009,248.0,ios,applepay,2020-03-10 11:01:00,2020-04-01 12:06:00
57402,57403,37613750,248.0,ios,applepay,2020-03-10 11:03:00,2020-04-01 12:06:00
57403,57404,18436137,248.0,ios,applepay,2020-03-10 10:33:00,2020-04-01 12:06:00
57404,57405,125719982,25.0,android,wxpay,2020-03-10 11:15:00,2020-03-10 11:16:00
57405,57406,119687193,25.0,ios,applepay,2020-03-10 11:15:00,2020-04-01 12:06:00
57406,57407,125666962,248.0,ios,applepay,2020-03-10 11:22:00,2020-04-01 12:06:00
57407,57408,121082917,25.0,ios,applepay,2020-03-10 11:24:00,2020-04-01 12:06:00
57412,57413,56631649,248.0,ios,applepay,2020-03-10 12:07:00,2020-03-10 12:08:00
57417,57418,49896346,25.0,ios,applepay,2020-03-10 12:24:00,2020-04-01 12:06:00
57418,57419,87151980,68.0,android,wxpay,2020-03-10 12:26:00,2020-03-10 12:27:00
57420,57421,72593609,25.0,android,wxpay,2020-03-10 12:39:00,2020-03-10 12:40:00
57422,57423,95155664,25.0,ios,applepay,2020-03-10 13:06:00,2020-04-01 12:06:00
57427,57428,63006897,25.0,ios,applepay,2020-03-10 13:29:00,2020-04-01 12:06:00
57431,57432,50952572,68.0,android,wxpay,2020-04-13 15:11:00,2020-04-13 15:12:00
57445,57446,84015866,25.0,ios,applepay,2020-04-09 09:28:00,2020-04-09 09:29:00
57451,57452,125745163,25.0,ios,applepay,2020-03-10 16:29:00,2020-04-01 12:06:00
57452,57453,61560129,25.0,android,wxpay,2020-03-10 16:30:00,2020-03-10 16:31:00
57455,57456,107948638,25.0,android,wxpay,2020-03-10 16:34:00,2020-03-10 16:35:00
57457,57458,75125446,25.0,ios,applepay,2020-03-10 16:35:00,2020-04-01 12:06:00
57458,57459,125485835,248.0,android,wxpay,2020-03-10 16:43:00,2020-03-10 16:44:00
57459,57460,66431521,248.0,android,wxpay,2020-03-10 16:45:00,2020-03-10 16:46:00
57462,57463,6429093,248.0,android,alipay,2020-03-10 16:52:00,2020-03-10 16:53:00
57469,57470,125527180,68.0,ios,applepay,2020-03-10 17:14:00,2020-04-01 12:06:00
57470,57471,85158878,248.0,android,wxpay,2020-03-10 17:35:00,2020-03-10 17:36:00
57472,57473,94328250,68.0,ios,applepay,2020-03-09 21:40:00,2020-04-01 12:06:00
57473,57474,124270019,25.0,ios,applepay,2020-03-10 18:11:00,2020-04-01 12:06:00
57474,57475,74168203,248.0,ios,applepay,2020-03-10 18:18:00,2020-03-10 18:19:00
57478,57479,91172333,25.0,ios,applepay,2020-07-27 20:31:00,2020-07-27 20:32:00
57483,57484,20478083,25.0,android,alipay,2020-03-10 19:25:00,2020-03-10 19:26:00
57484,57485,20478083,25.0,android,wxpay,2020-06-25 19:17:00,2020-06-25 19:18:00
57485,57486,122182505,25.0,android,alipay,2020-03-10 19:31:00,2020-03-10 19:32:00
57486,57487,35235410,68.0,android,wxpay,2020-03-10 19:35:00,2020-03-10 19:36:00
57488,57489,113687831,248.0,android,alipay,2020-03-10 19:42:00,2020-03-10 19:43:00
57491,57492,121068167,248.0,android,wxpay,2020-03-10 19:55:00,2020-03-10 19:56:00
57492,57493,59324125,248.0,android,alipay,2020-03-10 20:00:00,2020-03-10 20:01:00
57493,57494,125721629,248.0,android,wxpay,2020-03-10 20:01:00,2020-03-10 20:02:00
57494,57495,123787863,25.0,ios,applepay,2020-03-10 20:10:00,2020-04-01 12:06:00
57495,57496,119558782,25.0,android,wxpay,2020-03-10 20:13:00,2020-03-10 20:14:00
57496,57497,48586801,248.0,ios,applepay,2020-03-10 20:16:00,2020-04-01 12:06:00
57501,57502,83866932,248.0,android,wxpay,2020-03-10 20:36:00,2020-03-10 20:37:00
57502,57503,82184083,248.0,android,wxpay,2020-03-10 20:38:00,2020-03-10 20:39:00
57505,57506,82259679,248.0,ios,applepay,2020-03-10 20:52:00,2020-04-01 12:06:00
57508,57509,117562343,248.0,android,wxpay,2020-06-03 08:04:00,2020-06-03 08:05:00
57517,57518,125771648,248.0,ios,applepay,2020-03-10 21:20:00,2020-04-01 12:06:00
57520,57521,53057681,68.0,android,wxpay,2020-03-10 21:20:00,2020-03-10 21:22:00
57522,57523,124848638,248.0,ios,applepay,2020-03-09 20:12:00,2020-04-01 12:06:00
57523,57524,74599876,25.0,android,wxpay,2020-03-10 21:28:00,2020-03-10 21:29:00
57524,57525,31187968,68.0,android,wxpay,2020-03-10 21:29:00,2020-03-10 21:30:00
57526,57527,63425634,248.0,ios,applepay,2020-03-10 21:38:00,2020-03-10 21:39:00
57529,57530,125655310,68.0,ios,applepay,2020-03-10 21:48:00,2020-04-01 12:06:00
57530,57531,125675231,248.0,ios,applepay,2020-03-10 21:49:00,2020-04-01 12:06:00
57531,57532,110372900,248.0,ios,applepay,2020-03-10 21:52:00,2020-04-01 12:06:00
57535,57536,124415658,248.0,android,alipay,2020-03-10 22:07:00,2020-03-10 22:08:00
57536,57537,78358232,25.0,android,wxpay,2020-03-10 22:10:00,2020-03-10 22:11:00
57537,57538,122122788,68.0,ios,applepay,2020-03-10 22:13:00,2020-03-10 22:14:00
57539,57540,61991304,25.0,ios,applepay,2020-03-10 22:21:00,2020-04-01 12:06:00
57540,57541,80990172,248.0,ios,applepay,2020-03-10 22:24:00,2020-04-01 12:06:00
57543,57544,74035998,248.0,ios,applepay,2020-03-10 22:30:00,2020-04-01 12:06:00
57544,57545,74618485,25.0,android,alipay,2020-03-10 22:38:00,2020-03-10 22:39:00
57545,57546,118213258,248.0,android,wxpay,2020-05-07 06:37:00,2020-05-07 06:38:00
57547,57548,52909594,248.0,ios,applepay,2020-03-10 22:46:00,2020-04-01 12:06:00
57549,57550,79124584,25.0,android,wxpay,2020-03-10 22:48:00,2020-03-10 22:49:00
57552,57553,119850032,25.0,ios,applepay,2020-03-10 22:49:00,2020-03-10 22:50:00
57553,57554,16765414,248.0,ios,applepay,2020-03-10 22:52:00,2020-04-01 12:06:00
57554,57555,125273230,25.0,android,wxpay,2020-03-10 22:53:00,2020-03-10 22:54:00
57555,57556,125273230,25.0,android,wxpay,2020-06-08 22:56:00,2020-06-08 22:57:00
57556,57557,89768864,248.0,android,wxpay,2020-03-10 22:55:00,2020-03-10 22:56:00
57557,57558,10144145,248.0,ios,applepay,2020-03-10 23:04:00,2020-04-01 12:06:00
57558,57559,36013381,25.0,android,wxpay,2020-03-10 23:11:00,2020-03-10 23:12:00
57561,57562,125696731,25.0,android,wxpay,2020-03-10 23:16:00,2020-03-10 23:17:00
57571,57572,72987089,25.0,ios,applepay,2020-03-10 23:40:00,2020-04-01 12:06:00
57572,57573,62722491,25.0,android,wxpay,2020-03-10 23:48:00,2020-03-10 23:49:00
57573,57574,35640090,248.0,ios,applepay,2020-03-10 23:49:00,2020-04-01 12:06:00
57574,57575,62251741,68.0,android,wxpay,2020-03-10 23:52:00,2020-03-10 23:53:00
57576,57577,58437985,25.0,android,wxpay,2020-03-11 00:07:00,2020-03-11 00:08:00
57577,57578,69521664,248.0,ios,applepay,2020-03-11 00:11:00,2020-04-01 12:06:00
57579,57580,118616819,248.0,ios,applepay,2020-03-11 00:29:00,2020-04-01 12:06:00
57580,57581,81223571,248.0,ios,applepay,2020-03-11 00:30:00,2020-04-01 12:06:00
57582,57583,69420679,248.0,ios,applepay,2020-03-11 00:41:00,2020-04-01 12:06:00
57583,57584,73501640,25.0,android,wxpay,2020-03-11 00:41:00,2020-03-11 00:42:00
57585,57586,27663806,25.0,ios,applepay,2020-03-11 00:51:00,2020-04-01 12:06:00
57586,57587,125787982,25.0,ios,applepay,2020-03-11 00:56:00,2020-04-01 12:06:00
57590,57591,125717627,25.0,ios,applepay,2020-03-11 02:44:00,2020-04-01 12:06:00
57591,57592,50392685,248.0,ios,applepay,2020-03-11 03:09:00,2020-04-01 12:06:00
57594,57595,116453872,248.0,ios,applepay,2020-03-11 05:45:00,2020-03-11 05:46:00
57596,57597,46528859,248.0,ios,applepay,2020-03-11 06:16:00,2020-04-01 12:06:00
57599,57600,32910188,248.0,ios,applepay,2020-03-11 06:55:00,2020-04-01 12:06:00
57602,57603,124034075,248.0,ios,applepay,2020-03-11 07:25:00,2020-04-01 12:06:00
57607,57608,87544390,25.0,android,wxpay,2020-03-11 07:42:00,2020-03-11 07:44:00
57608,57609,87544390,25.0,android,wxpay,2020-07-12 21:40:00,2020-07-12 21:41:00
57612,57613,121689344,248.0,android,wxpay,2020-03-11 08:02:00,2020-03-11 08:03:00
57614,57615,59414525,25.0,ios,applepay,2020-03-11 08:08:00,2020-04-01 12:06:00
57616,57617,63424186,25.0,ios,applepay,2020-03-11 08:10:00,2020-04-01 12:06:00
57623,57624,121542395,25.0,android,wxpay,2020-03-11 08:32:00,2020-03-11 08:33:00
57624,57625,39188283,248.0,android,wxpay,2020-03-11 08:33:00,2020-03-11 08:34:00
57625,57626,61695607,25.0,android,wxpay,2020-03-11 08:34:00,2020-03-11 08:35:00
57628,57629,102121203,248.0,ios,applepay,2020-03-11 08:58:00,2020-04-01 12:06:00
57631,57632,26351450,248.0,ios,applepay,2020-03-11 09:29:00,2020-03-11 09:31:00
57633,57634,32421615,248.0,android,wxpay,2020-03-11 09:34:00,2020-03-11 09:35:00
57634,57635,17649412,248.0,ios,applepay,2020-03-11 09:37:00,2020-04-01 12:06:00
57638,57639,45841685,25.0,ios,applepay,2020-03-11 09:45:00,2020-04-01 12:06:00
57639,57640,101527177,68.0,ios,applepay,2020-03-11 09:48:00,2020-04-01 12:06:00
57640,57641,125673075,25.0,ios,applepay,2020-03-11 09:50:00,2020-04-01 12:06:00
57646,57647,48392181,25.0,android,wxpay,2020-03-11 10:10:00,2020-03-11 10:11:00
57647,57648,95542687,248.0,android,wxpay,2020-03-11 10:14:00,2020-03-11 10:15:00
57649,57650,125265738,25.0,ios,applepay,2020-03-11 10:18:00,2020-04-01 12:06:00
57650,57651,119751535,25.0,ios,applepay,2020-03-11 10:21:00,2020-04-01 12:06:00
57654,57655,12133577,248.0,ios,applepay,2020-03-11 10:31:00,2020-04-01 12:06:00
57658,57659,99529282,248.0,ios,applepay,2020-03-11 10:38:00,2020-03-11 10:48:00
57661,57662,38238739,25.0,ios,applepay,2020-03-11 11:01:00,2020-04-01 12:06:00
57662,57663,123385747,248.0,android,wxpay,2020-03-11 11:01:00,2020-03-11 11:03:00
57663,57664,16396793,248.0,ios,applepay,2020-03-11 11:03:00,2020-04-01 12:06:00
57666,57667,123815000,248.0,ios,applepay,2020-03-11 11:14:00,2020-04-01 12:06:00
57668,57669,123439646,25.0,ios,applepay,2020-04-15 07:51:00,2020-04-15 07:52:00
57671,57672,29662131,248.0,ios,applepay,2020-03-11 11:25:00,2020-03-11 11:26:00
57672,57673,125808603,248.0,android,alipay,2020-03-11 11:27:00,2020-03-11 11:28:00
57679,57680,124242696,248.0,ios,applepay,2020-03-11 11:48:00,2020-04-01 12:06:00
57680,57681,125736892,248.0,ios,applepay,2020-03-11 11:52:00,2020-04-01 12:06:00
57681,57682,121895230,25.0,ios,applepay,2020-03-11 11:50:00,2020-04-01 12:06:00
57682,57683,121895230,25.0,ios,applepay,2020-03-11 11:52:00,2020-04-01 12:06:00
57683,57684,125788541,68.0,android,alipay,2020-06-03 00:29:00,2020-06-03 00:30:00
57684,57685,97204244,68.0,ios,applepay,2020-03-11 12:01:00,2020-04-01 12:06:00
57688,57689,118486446,248.0,android,alipay,2020-03-11 12:25:00,2020-03-11 12:26:00
57689,57690,125176304,248.0,ios,applepay,2020-03-11 12:29:00,2020-04-01 12:06:00
57692,57693,101105163,68.0,ios,applepay,2020-03-11 12:43:00,2020-04-01 12:06:00
57694,57695,125589066,25.0,ios,applepay,2020-03-11 12:51:00,2020-04-01 12:06:00
57696,57697,43504449,25.0,ios,applepay,2020-03-11 13:08:00,2020-04-01 12:06:00
57698,57699,121659063,68.0,android,wxpay,2020-03-11 13:22:00,2020-03-11 13:23:00
57700,57701,15557957,248.0,android,wxpay,2020-03-11 13:25:00,2020-03-11 13:26:00
57701,57702,62087489,25.0,ios,applepay,2020-03-11 13:27:00,2020-04-01 12:06:00
57705,57706,125659046,25.0,android,wxpay,2020-03-11 13:36:00,2020-03-11 13:37:00
57707,57708,39588092,25.0,android,wxpay,2020-03-11 13:43:00,2020-03-11 13:44:00
57709,57710,88745817,25.0,ios,applepay,2020-03-11 13:45:00,2020-04-01 12:06:00
57710,57711,88745817,25.0,ios,applepay,2020-06-10 18:14:00,2020-06-10 18:15:00
57711,57712,42595142,25.0,ios,applepay,2020-03-11 13:46:00,2020-04-01 12:06:00
57712,57713,102618515,248.0,android,alipay,2020-03-11 13:47:00,2020-03-11 13:48:00
57713,57714,123788508,248.0,ios,applepay,2020-03-11 13:57:00,2020-03-11 13:58:00
57715,57716,47209785,25.0,ios,applepay,2020-03-11 14:11:00,2020-04-01 12:06:00
57716,57717,31022500,248.0,android,alipay,2020-03-11 14:11:00,2020-03-11 14:12:00
57720,57721,20161332,248.0,ios,applepay,2020-03-11 15:00:00,2020-03-11 15:01:00
57723,57724,19137386,248.0,ios,applepay,2020-03-11 15:05:00,2020-04-01 12:06:00
57734,57735,100967743,25.0,android,wxpay,2020-03-11 16:09:00,2020-03-11 16:10:00
57740,57741,72909620,248.0,android,wxpay,2020-03-11 16:20:00,2020-03-11 16:21:00
57741,57742,114299156,68.0,ios,applepay,2020-02-24 09:17:00,2020-04-01 12:05:00
57743,57744,110260228,25.0,ios,applepay,2020-03-11 16:30:00,2020-04-01 12:06:00
57744,57745,108762592,25.0,android,wxpay,2020-03-11 16:30:00,2020-03-11 16:31:00
57748,57749,107169352,248.0,android,wxpay,2020-03-11 16:43:00,2020-03-11 16:44:00
57749,57750,120268390,248.0,ios,applepay,2020-04-11 08:31:00,2020-04-11 09:26:00
57752,57753,125824516,68.0,ios,applepay,2020-03-11 17:11:00,2020-04-01 12:06:00
57753,57754,71084337,248.0,ios,applepay,2020-03-11 17:11:00,2020-04-01 12:06:00
57754,57755,108386041,248.0,ios,applepay,2020-03-11 17:15:00,2020-04-01 12:06:00
57766,57767,122407173,248.0,ios,applepay,2020-03-11 18:25:00,2020-04-01 12:06:00
57767,57768,118104039,25.0,android,wxpay,2020-04-10 23:24:00,2020-04-10 23:25:00
57772,57773,125441674,248.0,android,wxpay,2020-03-11 18:58:00,2020-03-11 18:59:00
57773,57774,14159324,248.0,ios,applepay,2020-03-11 19:06:00,2020-04-01 12:06:00
57775,57776,123124903,25.0,android,alipay,2020-03-11 19:16:00,2020-03-11 19:17:00
57776,57777,104453186,25.0,ios,applepay,2020-06-13 17:05:00,2020-06-13 17:06:00
57777,57778,125778859,68.0,ios,applepay,2020-03-11 19:28:00,2020-04-01 12:06:00
57779,57780,20903736,25.0,ios,applepay,2020-03-11 19:34:00,2020-04-01 12:06:00
57781,57782,125851488,25.0,ios,applepay,2020-03-11 19:57:00,2020-04-01 12:06:00
57782,57783,125482864,25.0,android,wxpay,2020-03-11 20:03:00,2020-03-11 20:04:00
57786,57787,100170778,25.0,android,wxpay,2020-04-27 06:27:00,2020-04-27 06:28:00
57787,57788,74577943,248.0,ios,applepay,2020-04-11 20:40:00,2020-04-11 20:41:00
57789,57790,56258277,248.0,ios,applepay,2020-03-11 20:31:00,2020-04-01 12:06:00
57798,57799,125696278,68.0,android,wxpay,2020-03-11 21:02:00,2020-03-11 21:03:00
57799,57800,125858868,68.0,ios,applepay,2020-03-11 21:05:00,2020-04-01 12:06:00
57802,57803,77386620,25.0,android,alipay,2020-03-11 21:09:00,2020-03-11 21:10:00
57803,57804,25179495,25.0,ios,applepay,2020-03-11 21:24:00,2020-04-01 12:06:00
57804,57805,125859007,25.0,android,wxpay,2020-03-11 21:38:00,2020-03-11 21:39:00
57808,57809,125863461,25.0,ios,applepay,2020-03-11 21:45:00,2020-04-01 12:06:00
57815,57816,123964364,248.0,android,wxpay,2020-03-11 22:00:00,2020-03-11 22:01:00
57824,57825,125335026,248.0,android,alipay,2020-03-11 22:14:00,2020-03-11 22:15:00
57826,57827,106135973,248.0,android,wxpay,2020-07-05 17:37:00,2020-07-05 17:38:00
57828,57829,125585049,68.0,ios,applepay,2020-03-11 22:28:00,2020-04-01 12:06:00
57830,57831,17822575,25.0,ios,wxpay,2020-03-11 22:29:00,2020-03-11 22:30:00
57832,57833,125867018,248.0,android,alipay,2020-03-11 22:29:00,2020-03-11 22:30:00
57834,57835,82551300,25.0,ios,applepay,2020-03-11 22:38:00,2020-04-01 12:06:00
57836,57837,122889458,248.0,android,alipay,2020-03-11 22:54:00,2020-03-11 22:55:00
57837,57838,125443752,248.0,ios,applepay,2020-03-11 23:00:00,2020-04-01 12:06:00
57841,57842,54369425,25.0,ios,applepay,2020-03-11 23:06:00,2020-04-01 12:06:00
57843,57844,72811462,25.0,ios,applepay,2020-03-11 23:10:00,2020-04-01 12:06:00
57848,57849,125323161,248.0,ios,applepay,2020-03-11 23:24:00,2020-04-01 12:06:00
57849,57850,59895254,248.0,ios,applepay,2020-03-11 23:28:00,2020-03-11 23:29:00
57852,57853,108230624,25.0,ios,applepay,2020-04-18 22:59:00,2020-04-18 23:00:00
57853,57854,125694804,25.0,ios,applepay,2020-06-12 23:59:00,2020-06-13 00:00:00
57863,57864,10436982,25.0,ios,applepay,2020-03-12 00:27:00,2020-04-01 12:06:00
57864,57865,15890320,25.0,ios,applepay,2020-03-12 00:30:00,2020-04-01 12:06:00
57867,57868,109282017,25.0,ios,applepay,2020-03-12 00:41:00,2020-04-01 12:06:00
57868,57869,53242734,25.0,ios,applepay,2020-03-12 00:50:00,2020-04-01 12:06:00
57869,57870,98734075,68.0,ios,applepay,2020-03-12 00:51:00,2020-04-01 12:06:00
57870,57871,68435715,248.0,ios,applepay,2020-04-15 20:19:00,2020-04-15 20:20:00
57875,57876,125789813,25.0,ios,applepay,2020-03-12 02:18:00,2020-04-01 12:06:00
57878,57879,124901941,25.0,android,wxpay,2020-03-12 04:32:00,2020-03-12 04:33:00
57881,57882,97877040,25.0,android,alipay,2020-03-12 07:07:00,2020-03-12 07:08:00
57884,57885,16130735,68.0,ios,applepay,2020-03-12 07:51:00,2020-03-12 07:52:00
57886,57887,65458786,248.0,android,wxpay,2020-03-12 07:59:00,2020-03-12 08:00:00
57888,57889,54878341,248.0,android,wxpay,2020-03-12 08:03:00,2020-03-12 08:04:00
57891,57892,71601709,25.0,ios,applepay,2020-04-23 08:45:00,2020-04-23 08:46:00
57892,57893,56154195,25.0,android,wxpay,2020-03-12 08:25:00,2020-03-12 08:26:00
57893,57894,53568669,248.0,android,wxpay,2020-03-12 08:26:00,2020-03-12 08:27:00
57894,57895,29731952,25.0,android,wxpay,2020-04-11 22:58:00,2020-04-11 22:59:00
57900,57901,115405551,68.0,android,wxpay,2020-03-12 08:50:00,2020-03-12 08:51:00
57901,57902,109195886,248.0,ios,applepay,2020-03-12 08:58:00,2020-04-01 12:06:00
57902,57903,125018219,248.0,ios,applepay,2020-03-11 08:20:00,2020-04-01 12:06:00
57904,57905,83418514,25.0,ios,applepay,2020-03-12 09:13:00,2020-04-01 12:06:00
57908,57909,44143166,25.0,ios,applepay,2020-03-12 09:30:00,2020-04-01 12:06:00
57909,57910,125667366,25.0,ios,applepay,2020-03-12 09:34:00,2020-04-01 12:06:00
57914,57915,78288055,248.0,ios,applepay,2020-03-12 10:00:00,2020-04-01 12:06:00
57915,57916,57214598,68.0,ios,applepay,2020-03-12 10:04:00,2020-04-01 12:06:00
57916,57917,111870356,68.0,ios,applepay,2020-03-12 10:07:00,2020-04-01 12:06:00
57917,57918,125884341,248.0,android,wxpay,2020-03-12 10:14:00,2020-03-12 10:15:00
57918,57919,11602743,248.0,ios,applepay,2020-03-12 10:17:00,2020-04-01 12:06:00
57920,57921,18441054,248.0,ios,applepay,2020-03-12 10:19:00,2020-04-01 12:06:00
57923,57924,11532351,248.0,ios,applepay,2020-03-12 10:30:00,2020-04-01 12:06:00
57924,57925,19895480,25.0,ios,applepay,2020-03-12 10:36:00,2020-04-01 12:06:00
57925,57926,19895480,25.0,ios,applepay,2020-06-12 08:21:00,2020-06-12 08:23:00
57926,57927,125773041,25.0,android,wxpay,2020-03-12 10:36:00,2020-03-12 10:37:00
57928,57929,96688622,25.0,android,wxpay,2020-06-06 23:44:00,2020-06-06 23:45:00
57933,57934,69307274,248.0,android,wxpay,2020-03-12 11:01:00,2020-03-12 11:02:00
57934,57935,82568629,248.0,ios,applepay,2020-03-12 11:09:00,2020-04-01 12:06:00
57944,57945,107823099,248.0,ios,applepay,2020-03-12 12:23:00,2020-04-01 12:06:00
